date,geography,geography code,Household size: Total: All household spaces; measures: Value,Household size: 0 people in household; measures: Value,Household size: 1 person in household; measures: Value,Household size: 2 people in household; measures: Value,Household size: 3 people in household; measures: Value,Household size: 4 people in household; measures: Value,Household size: 5 people in household; measures: Value,Household size: 6 people in household; measures: Value,Household size: 7 people in household; measures: Value,Household size: 8 or more people in household; measures: Value
2021,Stockport 035A,E01005805,585,0,117,200,115,119,29,4,0,1
2021,Stockport 035B,E01005807,627,0,137,250,102,105,27,3,2,1
2021,Stockport 035C,E01005839,548,0,129,230,79,83,22,5,0,0
2021,Stockport 035D,E01005841,627,0,168,245,82,102,25,4,1,0
2021,Stockport 036A,E01005844,547,0,150,159,77,87,41,20,6,7
2021,Stockport 036B,E01005845,614,0,143,199,97,106,43,16,3,7
2021,Stockport 036C,E01005849,655,0,163,221,108,108,43,11,0,1
2021,Stockport 036D,E01005851,603,0,140,190,103,107,41,10,3,9
2021,Stockport 037A,E01005808,526,0,100,184,107,105,21,8,1,0
2021,Stockport 037B,E01005809,498,0,127,163,99,83,19,4,3,0
2021,Stockport 037C,E01005810,662,0,223,214,97,101,22,4,0,1
2021,Stockport 037D,E01005811,629,0,226,238,83,66,11,5,0,0
2021,Stockport 037E,E01005812,479,0,92,202,68,93,20,4,0,0
2021,Stockport 038A,E01005842,657,0,143,268,116,96,29,3,2,0
2021,Stockport 038B,E01005906,634,0,176,302,64,70,20,1,1,0
2021,Stockport 038C,E01005907,618,0,190,263,74,69,17,3,2,0
2021,Stockport 038D,E01005913,638,0,194,255,81,80,21,6,0,1
2021,Stockport 039A,E01005789,732,0,241,228,123,112,21,6,0,1
2021,Stockport 039B,E01005791,642,0,165,215,114,114,26,6,0,2
2021,Stockport 039C,E01005793,629,0,167,220,104,100,27,7,1,3
2021,Stockport 039D,E01005795,531,0,113,185,97,98,29,5,2,2
2021,Stockport 039E,E01005796,495,0,103,187,82,104,18,1,0,0
2021,Stockport 040A,E01005846,619,0,154,175,104,95,46,24,12,9
2021,Stockport 040B,E01005847,627,0,178,185,110,103,36,10,0,5
2021,Stockport 040C,E01005848,799,0,197,264,158,120,42,11,4,3
2021,Stockport 040D,E01005850,742,0,223,227,125,111,37,12,4,3
2021,Stockport 041A,E01005792,590,0,115,227,82,122,39,4,1,0
2021,Stockport 041B,E01005794,498,0,109,176,90,94,26,3,0,0
2021,Stockport 041C,E01005923,607,0,143,229,94,109,28,3,1,0
2021,Stockport 041D,E01005931,635,0,199,245,90,74,23,4,0,0
2021,Stockport 042A,E01005924,526,0,128,205,76,90,23,3,0,1
2021,Stockport 042B,E01005925,609,0,196,199,89,98,20,4,3,0
2021,Stockport 042C,E01005926,858,0,157,315,164,181,30,9,1,1
2021,Stockport 042D,E01005932,525,0,107,222,85,87,19,4,1,0
2021,Tameside 001A,E01006053,845,0,240,313,129,134,20,6,2,1
2021,Tameside 001B,E01006054,810,0,321,226,119,97,35,3,6,3
2021,Tameside 001C,E01006055,690,0,222,258,107,77,22,3,1,0
2021,Tameside 001D,E01006057,674,0,183,273,101,99,12,4,2,0
2021,Tameside 001E,E01006058,1018,0,413,353,132,87,23,7,2,1
2021,Tameside 001F,E01006059,633,0,187,223,112,82,24,5,0,0
2021,Tameside 002A,E01005938,647,0,191,210,113,86,25,14,5,3
2021,Tameside 002B,E01005939,478,0,103,173,75,79,30,12,3,3
2021,Tameside 002C,E01005940,593,0,160,224,102,72,24,7,2,2
2021,Tameside 002D,E01005955,625,0,123,223,135,89,37,13,4,1
2021,Tameside 003A,E01006056,503,0,157,129,99,73,31,9,4,1
2021,Tameside 003B,E01006061,980,0,244,294,215,153,59,11,3,1
2021,Tameside 003C,E01006062,811,0,175,325,130,148,21,12,0,0
2021,Tameside 003D,E01006063,568,0,130,222,102,84,19,8,2,1
2021,Tameside 004A,E01005936,645,0,146,279,114,73,25,5,1,2
2021,Tameside 004B,E01005937,711,0,194,229,154,89,31,12,1,1
2021,Tameside 004C,E01005945,748,0,208,191,162,107,50,17,11,2
2021,Tameside 004D,E01005946,690,0,220,219,122,91,30,6,1,1
2021,Tameside 004E,E01005947,815,0,304,235,142,72,42,8,7,5
2021,Tameside 005A,E01005954,762,0,403,179,90,55,23,8,2,2
2021,Tameside 005B,E01005956,585,0,174,225,92,61,23,4,1,5
2021,Tameside 005C,E01005957,620,0,172,212,97,84,27,12,7,9
2021,Tameside 005D,E01005958,677,0,211,213,121,87,30,10,3,2
2021,Tameside 005E,E01005959,726,0,186,214,135,100,52,22,11,6
2021,Tameside 006A,E01005933,553,0,131,129,133,75,46,20,13,6
2021,Tameside 006B,E01005934,627,0,159,241,113,76,26,6,2,4
2021,Tameside 006C,E01005935,636,0,225,176,133,65,29,5,1,2
2021,Tameside 006D,E01005949,710,0,271,214,103,62,27,14,15,4
2021,Tameside 006E,E01005960,736,0,256,220,116,81,39,14,5,5
2021,Tameside 007A,E01005941,776,0,285,205,135,79,42,14,5,11
2021,Tameside 007B,E01005942,709,0,195,252,135,93,23,9,1,1
2021,Tameside 007C,E01005943,850,0,314,280,155,73,16,7,0,5
2021,Tameside 007D,E01005944,723,0,151,242,166,122,26,9,5,2
2021,Tameside 008A,E01006060,711,0,297,180,129,72,24,4,4,1
2021,Tameside 008B,E01006064,798,0,329,208,125,87,38,7,4,0
2021,Tameside 008C,E01006065,511,0,80,158,120,87,49,15,2,0
2021,Tameside 008D,E01006066,603,0,192,235,87,60,19,8,1,1
2021,Tameside 009A,E01006067,741,0,153,267,149,127,38,4,3,0
2021,Tameside 009B,E01006068,822,0,415,235,91,63,14,1,3,0
2021,Tameside 009C,E01006069,702,0,195,218,127,109,43,9,0,1
2021,Tameside 009D,E01006073,818,0,235,242,162,127,33,16,2,1
2021,Tameside 010A,E01005993,607,0,191,225,89,75,20,7,0,0
2021,Tameside 010B,E01005995,515,0,91,193,96,94,24,9,7,1
2021,Tameside 010C,E01005996,799,0,222,233,181,116,35,11,0,1
2021,Tameside 010D,E01005997,682,0,244,204,118,69,32,9,5,1
2021,Tameside 010E,E01006000,935,0,454,271,100,75,26,6,2,1
2021,Tameside 011A,E01005994,607,0,151,205,113,96,31,10,0,1
2021,Tameside 011B,E01005999,929,0,308,277,161,110,54,9,6,4
2021,Tameside 011C,E01006002,562,0,166,171,111,69,31,8,4,2
2021,Tameside 011D,E01006004,613,0,131,225,133,89,23,11,1,0
2021,Tameside 011E,E01006005,625,0,244,185,98,55,33,9,1,0
2021,Tameside 011F,E01006007,648,0,185,196,143,93,17,11,2,1
2021,Tameside 012A,E01005998,751,0,193,249,142,106,41,14,4,2
2021,Tameside 012B,E01006001,644,0,179,230,107,85,30,5,3,5
2021,Tameside 012C,E01006003,631,0,178,215,106,83,35,9,5,0
2021,Tameside 012D,E01006006,603,0,146,243,104,80,19,7,2,2
2021,Tameside 013A,E01005948,1170,0,697,223,78,66,39,34,15,18
2021,Tameside 013B,E01005950,640,0,143,146,70,91,78,56,29,27
2021,Tameside 013C,E01005951,757,0,254,203,132,87,45,16,12,8
2021,Tameside 013E,E01005953,873,0,298,222,136,93,59,35,15,15
2021,Tameside 013F,E01033949,589,0,340,109,44,64,6,6,9,11
2021,Tameside 013G,E01033950,681,0,359,157,73,40,26,11,7,8
2021,Tameside 014A,E01005961,1109,0,232,358,220,216,61,17,2,3
2021,Tameside 014B,E01005962,594,0,174,212,94,72,23,12,2,5
2021,Tameside 014C,E01005968,618,0,194,215,107,76,21,2,0,3
2021,Tameside 014D,E01005969,568,0,162,213,106,56,20,10,0,1
2021,Tameside 015A,E01006022,1041,0,480,352,125,54,17,5,8,0
2021,Tameside 015B,E01006023,802,0,351,255,109,58,24,4,1,0
2021,Tameside 015C,E01006070,619,0,190,223,104,78,16,6,1,1
2021,Tameside 015D,E01006071,700,0,141,300,111,109,28,8,2,1
2021,Tameside 015E,E01006072,670,0,146,269,125,104,21,4,1,0
2021,Tameside 016A,E01006009,586,0,185,203,101,69,22,2,0,4
2021,Tameside 016B,E01006017,551,0,107,202,114,99,24,3,2,0
2021,Tameside 016C,E01006018,564,0,128,240,106,65,18,5,0,2
2021,Tameside 016D,E01006021,606,0,177,222,106,74,19,8,0,0
2021,Tameside 017A,E01006008,613,0,166,238,113,80,12,4,0,0
2021,Tameside 017B,E01006010,653,0,267,181,93,79,23,8,1,1
2021,Tameside 017C,E01006012,799,0,226,287,127,98,43,13,1,4
2021,Tameside 017D,E01006015,522,0,101,190,104,94,27,4,0,2
2021,Tameside 017E,E01006016,1035,0,546,277,101,67,27,12,2,3
2021,Tameside 018A,E01006011,694,0,225,195,118,88,45,12,7,4
2021,Tameside 018B,E01006013,565,0,165,201,95,78,15,10,0,1
2021,Tameside 018C,E01006014,482,0,84,168,120,67,30,9,2,2
2021,Tameside 018D,E01006019,814,0,426,237,74,57,14,4,1,1
2021,Tameside 018E,E01006020,627,0,162,190,131,106,28,9,1,0
2021,Tameside 019A,E01005963,488,0,132,169,89,72,21,4,1,0
2021,Tameside 019B,E01005964,657,0,201,221,125,80,18,8,4,0
2021,Tameside 019C,E01005965,797,0,278,295,115,70,26,5,6,2
2021,Tameside 019D,E01005966,629,0,171,189,124,91,35,12,4,3
2021,Tameside 019E,E01005967,710,0,324,190,118,47,19,5,4,3
2021,Tameside 020A,E01006031,938,0,302,270,172,114,53,17,6,4
2021,Tameside 020B,E01006032,599,0,158,186,118,82,31,15,3,6
2021,Tameside 020C,E01006033,790,0,257,267,138,88,32,5,3,0
2021,Tameside 020D,E01006034,928,0,330,263,151,120,44,15,5,0
2021,Tameside 020E,E01006035,1016,0,410,305,144,106,32,15,3,1
2021,Tameside 020F,E01006036,946,0,363,266,154,88,34,30,7,4
2021,Tameside 021A,E01005970,646,0,207,251,88,74,19,5,2,0
2021,Tameside 021B,E01005972,759,0,245,250,136,93,24,9,0,2
2021,Tameside 021C,E01005974,822,0,313,292,119,68,20,6,1,3
2021,Tameside 021D,E01005975,692,0,238,217,119,83,27,5,2,1
2021,Tameside 022A,E01006024,688,0,123,259,160,108,27,7,1,3
2021,Tameside 022B,E01006026,734,0,285,244,107,66,22,7,3,0
2021,Tameside 022C,E01006037,650,0,134,251,141,93,24,6,1,0
2021,Tameside 022D,E01006038,666,0,162,285,112,70,27,7,3,0
2021,Tameside 023A,E01006047,589,0,172,239,84,63,22,5,3,1
2021,Tameside 023B,E01006048,756,0,275,294,83,79,18,7,0,0
2021,Tameside 023C,E01006049,760,0,280,290,108,61,14,7,0,0
2021,Tameside 023D,E01006051,728,0,214,289,101,89,25,5,3,2
2021,Tameside 024A,E01005985,696,0,219,258,93,90,29,4,2,1
2021,Tameside 024B,E01005987,701,0,221,269,109,78,16,7,1,0
2021,Tameside 024C,E01005988,636,0,152,211,117,122,26,7,1,0
2021,Tameside 024D,E01005990,628,0,220,218,80,80,21,9,0,0
2021,Tameside 024E,E01005991,621,0,177,202,109,95,30,4,2,2
2021,Tameside 025A,E01005971,636,0,208,238,121,43,20,3,1,2
2021,Tameside 025B,E01005986,528,0,171,172,78,68,33,4,2,0
2021,Tameside 025C,E01005989,506,0,126,196,81,74,26,2,1,0
2021,Tameside 025D,E01005992,583,0,262,166,81,52,16,4,0,2
2021,Tameside 026A,E01005973,599,0,166,228,109,69,21,5,1,0
2021,Tameside 026B,E01005976,630,0,223,162,110,85,36,10,1,3
2021,Tameside 026C,E01005977,665,0,207,260,111,62,17,6,2,0
2021,Tameside 026D,E01005978,599,0,189,216,108,58,20,7,0,1
2021,Tameside 027A,E01006025,780,0,202,272,151,91,43,17,2,2
2021,Tameside 027B,E01006027,1004,0,360,272,180,107,57,20,3,5
2021,Tameside 027C,E01006050,781,0,273,210,145,84,46,20,3,0
2021,Tameside 027D,E01006052,664,0,199,222,115,71,42,10,2,3
2021,Tameside 028A,E01006028,896,0,461,217,106,62,25,11,8,6
2021,Tameside 028B,E01006029,715,0,209,195,108,88,65,32,12,6
2021,Tameside 028C,E01006030,779,0,243,236,145,99,39,12,4,1
2021,Tameside 028D,E01006039,453,0,127,121,65,45,41,26,22,6
2021,Tameside 028E,E01006040,630,0,187,163,88,71,65,27,17,12
2021,Tameside 028F,E01006041,700,0,224,195,117,100,36,15,6,7
2021,Tameside 029A,E01005979,776,0,305,272,101,66,25,4,3,0
2021,Tameside 029B,E01005980,637,0,216,209,112,72,24,2,2,0
2021,Tameside 029C,E01005981,803,0,362,205,129,64,31,7,4,1
2021,Tameside 029D,E01005982,569,0,173,187,102,76,20,7,3,1
2021,Tameside 029E,E01005983,691,0,222,254,106,90,16,2,1,0
2021,Tameside 029F,E01005984,809,0,371,222,116,69,22,8,1,0
2021,Tameside 030A,E01006042,815,0,308,286,105,85,24,5,1,1
2021,Tameside 030B,E01006043,605,0,173,204,107,84,22,7,4,4
2021,Tameside 030C,E01006044,655,0,195,243,101,80,24,6,5,1
2021,Tameside 030D,E01006045,530,0,131,213,92,66,18,7,3,0
2021,Tameside 030E,E01006046,626,0,146,264,108,74,29,4,1,0
2021,Trafford 001A,E01006109,534,0,286,102,52,49,23,10,5,7
2021,Trafford 001B,E01006110,657,0,156,170,137,89,64,22,9,10
2021,Trafford 001C,E01006111,555,0,128,117,87,92,58,44,13,16
2021,Trafford 001D,E01006112,702,0,214,132,128,80,73,44,19,12
2021,Trafford 001F,E01006188,787,0,252,230,122,88,43,36,10,6
2021,Trafford 001G,E01034000,754,0,400,275,54,13,5,3,2,2
2021,Trafford 001H,E01034001,782,0,367,185,98,72,38,10,9,3
2021,Trafford 002A,E01006116,539,0,129,178,113,95,18,6,0,0
2021,Trafford 002B,E01006117,640,0,110,226,128,133,31,11,1,0
2021,Trafford 002C,E01006118,671,0,249,198,109,88,19,5,3,0
2021,Trafford 002D,E01006119,634,0,116,242,128,107,28,8,3,2
2021,Trafford 002E,E01006121,599,0,136,224,127,84,25,3,0,0
2021,Trafford 003A,E01006141,646,0,154,189,114,96,58,17,10,8
2021,Trafford 003B,E01006186,947,0,345,292,132,110,38,16,7,7
2021,Trafford 003C,E01006187,1139,0,376,369,200,122,48,19,3,2
2021,Trafford 003D,E01006189,931,0,250,297,179,123,53,22,5,2
2021,Trafford 004A,E01006113,473,0,78,101,79,95,54,32,22,12
2021,Trafford 004B,E01006114,569,0,158,129,72,100,48,36,15,11
2021,Trafford 004C,E01006115,594,0,212,151,86,71,38,17,9,10
2021,Trafford 004D,E01006145,805,0,249,231,135,92,57,23,10,8
2021,Trafford 004E,E01006146,646,0,147,185,113,114,55,22,6,4
2021,Trafford 005A,E01006122,746,0,200,262,124,115,34,10,0,1
2021,Trafford 005B,E01006123,649,0,143,235,121,112,32,5,0,1
2021,Trafford 005C,E01006124,609,0,148,229,100,92,35,5,0,0
2021,Trafford 005D,E01006128,785,0,215,270,139,128,24,9,0,0
2021,Trafford 005E,E01006131,622,0,178,194,114,87,35,8,6,0
2021,Trafford 006A,E01006155,716,0,170,255,139,117,28,6,1,0
2021,Trafford 006B,E01006157,659,0,152,219,127,102,39,14,3,3
2021,Trafford 006C,E01006159,706,0,182,203,120,118,57,16,6,4
2021,Trafford 006D,E01006182,585,0,120,191,103,101,45,17,4,4
2021,Trafford 006E,E01006183,634,0,147,193,108,111,46,21,4,4
2021,Trafford 007A,E01006125,609,0,138,209,130,98,28,6,0,0
2021,Trafford 007B,E01006126,744,0,236,214,129,117,33,13,1,1
2021,Trafford 007C,E01006127,619,0,132,235,121,89,33,7,1,1
2021,Trafford 007D,E01006130,744,0,210,245,135,112,31,7,4,0
2021,Trafford 007E,E01006132,672,0,234,187,122,95,27,4,1,2
2021,Trafford 008A,E01006156,698,0,215,220,111,95,41,11,4,1
2021,Trafford 008B,E01006158,790,0,287,245,121,86,36,10,2,3
2021,Trafford 008C,E01006179,853,0,367,239,116,80,32,16,3,0
2021,Trafford 008D,E01006184,755,0,283,224,102,93,34,15,4,0
2021,Trafford 009A,E01006198,699,0,295,214,93,75,21,0,1,0
2021,Trafford 009B,E01006199,745,0,279,266,110,65,16,8,1,0
2021,Trafford 009C,E01006200,686,0,288,220,73,73,23,6,3,0
2021,Trafford 009D,E01006201,652,0,235,193,103,94,16,8,2,1
2021,Trafford 009E,E01006202,607,0,240,180,83,84,14,3,2,1
2021,Trafford 010A,E01006120,559,0,121,201,106,98,27,4,2,0
2021,Trafford 010B,E01006129,636,0,227,213,95,78,20,3,0,0
2021,Trafford 010C,E01006133,650,0,196,259,95,85,11,4,0,0
2021,Trafford 010D,E01006197,597,0,150,199,105,111,23,6,1,2
2021,Trafford 010E,E01006203,517,0,114,187,90,97,28,1,0,0
2021,Trafford 011A,E01006142,752,0,292,211,111,78,34,13,5,8
2021,Trafford 011B,E01006143,696,0,239,191,111,104,27,14,6,4
2021,Trafford 011C,E01006144,692,0,297,231,83,48,20,11,2,0
2021,Trafford 011D,E01006180,784,0,242,248,149,97,30,10,3,5
2021,Trafford 011E,E01006181,653,0,181,178,106,97,57,26,5,3
2021,Trafford 012A,E01006147,526,0,93,169,100,129,28,5,1,1
2021,Trafford 012B,E01006149,687,0,229,203,109,121,19,6,0,0
2021,Trafford 012C,E01006150,867,0,359,253,100,110,33,11,1,0
2021,Trafford 012D,E01006154,660,0,194,197,105,129,29,5,1,0
2021,Trafford 012E,E01006165,913,0,278,345,151,111,22,4,0,2
2021,Trafford 013A,E01006166,682,0,203,206,128,93,36,15,1,0
2021,Trafford 013B,E01006169,665,0,162,223,134,97,45,3,1,0
2021,Trafford 013C,E01006170,677,0,200,217,112,114,29,3,2,0
2021,Trafford 013D,E01006171,766,0,263,211,151,96,40,2,3,0
2021,Trafford 014A,E01006098,513,0,125,165,72,120,26,3,2,0
2021,Trafford 014B,E01006099,546,0,157,167,99,100,13,8,2,0
2021,Trafford 014C,E01006164,724,0,199,236,114,137,31,6,1,0
2021,Trafford 014D,E01006174,814,0,288,262,125,106,23,7,1,2
2021,Trafford 014E,E01006178,768,0,218,255,143,114,28,10,0,0
2021,Trafford 015A,E01006097,825,0,322,271,90,99,36,5,1,1
2021,Trafford 015B,E01006160,1091,0,544,263,127,117,26,11,2,1
2021,Trafford 015C,E01006161,943,0,331,294,139,135,32,10,2,0
2021,Trafford 015D,E01006162,677,0,215,200,96,121,39,5,0,1
2021,Trafford 015E,E01006163,815,0,246,294,137,110,23,3,2,0
2021,Trafford 016A,E01006148,684,0,215,223,97,99,39,9,2,0
2021,Trafford 016B,E01006151,568,0,100,188,96,134,37,12,0,1
2021,Trafford 016C,E01006152,622,0,118,226,115,108,36,14,5,0
2021,Trafford 016D,E01006153,628,0,155,201,104,123,34,8,2,1
2021,Trafford 016E,E01006172,651,0,190,221,105,97,27,9,2,0
2021,Trafford 017A,E01006104,750,0,249,262,119,71,36,12,0,1
2021,Trafford 017B,E01006105,674,0,183,191,115,104,58,15,5,3
2021,Trafford 017C,E01006106,596,0,179,195,108,77,28,7,1,1
2021,Trafford 017D,E01006107,699,0,257,194,115,85,31,15,1,1
2021,Trafford 017E,E01006108,627,0,147,189,129,93,43,17,5,4
2021,Trafford 018A,E01006102,571,0,161,160,116,102,27,3,2,0
2021,Trafford 018B,E01006173,607,0,125,212,110,130,27,3,0,0
2021,Trafford 018C,E01006175,746,0,250,190,158,82,50,12,3,1
2021,Trafford 018D,E01006176,722,0,202,245,138,105,23,7,0,2
2021,Trafford 018E,E01006177,598,0,147,135,140,118,35,16,6,1
2021,Trafford 019A,E01006091,1158,0,311,317,225,211,69,17,5,3
2021,Trafford 019B,E01006092,506,0,115,141,119,85,33,11,1,1
2021,Trafford 019C,E01006095,683,0,194,200,135,122,27,3,2,0
2021,Trafford 019D,E01006167,728,0,291,201,125,67,33,7,2,2
2021,Trafford 019E,E01006168,735,0,237,197,124,111,46,14,2,4
2021,Trafford 020A,E01006090,988,0,317,332,167,134,31,6,0,1
2021,Trafford 020B,E01006094,593,0,141,162,102,133,37,16,1,1
2021,Trafford 020C,E01006096,576,0,92,179,112,147,34,10,2,0
2021,Trafford 020D,E01006100,601,0,166,181,108,110,25,9,2,0
2021,Trafford 020E,E01006103,602,0,91,175,146,143,40,5,2,0
2021,Trafford 021A,E01006101,545,0,83,191,108,129,25,6,2,1
2021,Trafford 021B,E01006190,642,0,140,214,115,132,33,8,0,0
2021,Trafford 021C,E01006195,667,0,109,220,144,158,30,3,2,1
2021,Trafford 021D,E01006196,681,0,165,221,122,139,29,5,0,0
2021,Trafford 021E,E01006210,632,0,143,216,106,126,31,5,4,1
2021,Trafford 022A,E01006204,705,0,234,225,94,112,33,5,2,0
2021,Trafford 022B,E01006206,750,0,248,191,122,114,53,16,3,3
2021,Trafford 022C,E01006207,781,0,313,213,118,99,25,6,6,1
2021,Trafford 022D,E01006208,624,0,186,192,101,83,37,17,6,2
2021,Trafford 022E,E01006211,652,0,178,210,115,105,30,11,3,0
2021,Trafford 023A,E01006093,619,0,154,209,113,111,25,7,0,0
2021,Trafford 023B,E01006191,649,0,135,206,106,154,40,7,1,0
2021,Trafford 023C,E01006192,623,0,168,215,91,109,34,4,1,1
2021,Trafford 023D,E01006205,551,0,152,182,85,99,25,7,0,1
2021,Trafford 023E,E01006209,637,0,144,214,91,149,32,7,0,0
2021,Trafford 024A,E01006078,986,0,343,340,161,110,23,7,2,0
2021,Trafford 024B,E01006080,826,0,242,273,152,129,18,9,3,0
2021,Trafford 024C,E01006089,808,0,192,265,165,143,33,10,0,0
2021,Trafford 024D,E01006193,622,0,162,200,98,117,36,7,2,0
2021,Trafford 024E,E01006194,984,0,286,267,194,173,42,15,2,5
2021,Trafford 025A,E01006074,625,0,176,174,105,115,44,11,0,0
2021,Trafford 025B,E01006075,1038,0,423,334,112,134,30,5,0,0
2021,Trafford 025C,E01006076,810,0,318,300,88,71,24,5,4,0
2021,Trafford 025D,E01006079,1050,0,264,363,166,201,44,10,2,0
2021,Trafford 025E,E01006087,562,0,105,226,99,88,31,5,5,3
2021,Trafford 026A,E01006083,483,0,81,184,84,98,28,7,1,0
2021,Trafford 026B,E01006084,635,0,116,208,118,134,47,8,4,0
2021,Trafford 026C,E01006088,662,0,179,195,132,124,25,6,0,1
2021,Trafford 026D,E01006139,716,0,185,218,125,141,40,4,3,0
2021,Trafford 026E,E01006140,626,0,127,193,114,137,39,8,8,0
2021,Trafford 027A,E01006077,799,0,327,260,113,64,26,6,3,0
2021,Trafford 027B,E01006081,502,0,82,194,82,92,36,10,3,3
2021,Trafford 027C,E01006082,674,0,216,264,79,76,31,7,0,1
2021,Trafford 027D,E01006085,626,0,176,220,92,107,22,8,0,1
2021,Trafford 027E,E01006086,654,0,177,201,108,110,41,15,2,0
2021,Trafford 028A,E01006134,529,0,83,177,96,115,42,13,2,1
2021,Trafford 028B,E01006135,651,0,150,218,101,117,50,8,5,2
2021,Trafford 028C,E01006136,618,0,133,197,95,120,48,19,4,2
2021,Trafford 028D,E01006137,481,0,88,147,79,86,50,18,8,5
2021,Trafford 028E,E01006138,781,0,276,205,109,115,51,15,6,4
2021,Wigan 001A,E01006315,648,0,159,257,127,83,18,2,1,1
2021,Wigan 001B,E01006316,843,0,194,343,143,129,23,8,3,0
2021,Wigan 001C,E01006317,725,0,242,267,120,69,23,3,1,0
2021,Wigan 001D,E01006319,585,0,102,186,132,129,30,5,1,0
2021,Wigan 002A,E01006229,649,0,204,277,91,57,16,2,0,2
2021,Wigan 002B,E01006230,860,0,182,343,143,152,30,10,0,0
2021,Wigan 002C,E01006233,564,0,112,234,116,80,18,3,1,0
2021,Wigan 002D,E01006237,795,0,190,288,163,122,23,9,0,0
2021,Wigan 002E,E01006238,745,0,320,227,97,72,21,6,2,0
2021,Wigan 003A,E01006259,552,0,138,208,101,76,21,8,0,0
2021,Wigan 003B,E01006312,624,0,173,273,83,77,14,4,0,0
2021,Wigan 003C,E01006313,589,0,162,180,115,94,27,7,2,2
2021,Wigan 003D,E01006314,794,0,247,308,120,95,23,1,0,0
2021,Wigan 003E,E01006318,633,0,176,258,96,80,17,5,1,0
2021,Wigan 003F,E01006320,562,0,143,234,100,67,15,3,0,0
2021,Wigan 003G,E01006321,688,0,189,261,102,105,25,3,3,0
2021,Wigan 004A,E01006231,640,0,176,246,113,77,23,3,2,0
2021,Wigan 004B,E01006232,812,0,198,306,154,111,34,6,3,0
2021,Wigan 004C,E01006234,533,0,167,220,70,58,15,2,0,1
2021,Wigan 004D,E01006235,704,0,270,201,113,91,22,6,1,0
2021,Wigan 005A,E01006253,675,0,210,245,107,77,26,6,3,1
2021,Wigan 005B,E01006254,613,0,174,164,120,94,37,15,8,1
2021,Wigan 005C,E01006255,664,0,197,248,115,80,17,4,1,2
2021,Wigan 005D,E01006256,742,0,187,308,124,98,18,5,0,2
2021,Wigan 005E,E01006260,634,0,188,196,120,96,23,9,2,0
2021,Wigan 006A,E01006370,949,0,451,253,121,72,35,14,0,3
2021,Wigan 006B,E01006372,660,0,142,276,121,94,22,5,0,0
2021,Wigan 006C,E01006373,633,0,170,244,111,83,22,3,0,0
2021,Wigan 006D,E01006374,675,0,212,264,94,86,17,2,0,0
2021,Wigan 006E,E01006390,769,0,280,273,109,82,18,7,0,0
2021,Wigan 007A,E01006236,696,0,194,268,122,85,21,6,0,0
2021,Wigan 007B,E01006388,810,0,256,285,142,96,20,7,4,0
2021,Wigan 007C,E01006389,509,0,92,180,104,108,20,5,0,0
2021,Wigan 007D,E01006391,665,0,170,289,96,73,24,10,2,1
2021,Wigan 008A,E01006257,534,0,170,181,104,60,18,0,0,1
2021,Wigan 008B,E01006258,711,0,250,237,106,87,22,8,0,1
2021,Wigan 008C,E01006369,1042,0,481,309,142,82,21,7,0,0
2021,Wigan 008D,E01006371,646,0,208,227,100,71,24,14,2,0
2021,Wigan 008E,E01006375,747,0,245,246,133,75,38,9,0,1
2021,Wigan 009A,E01006306,833,0,456,207,98,45,19,5,2,1
2021,Wigan 009B,E01006307,611,0,204,193,109,74,22,7,2,0
2021,Wigan 009C,E01006386,931,0,593,209,66,35,16,6,3,3
2021,Wigan 009D,E01006387,576,0,173,215,96,67,19,6,0,0
2021,Wigan 009E,E01006392,598,0,207,141,105,88,39,12,2,4
2021,Wigan 010A,E01006350,738,0,229,214,125,96,55,14,4,1
2021,Wigan 010B,E01006351,868,0,274,281,153,111,34,10,3,2
2021,Wigan 010C,E01006357,646,0,177,154,102,127,54,15,10,7
2021,Wigan 010D,E01006360,692,0,214,196,140,87,33,11,7,4
2021,Wigan 010E,E01006361,666,0,198,173,135,101,36,16,4,3
2021,Wigan 011A,E01006356,573,0,165,157,129,73,30,12,3,4
2021,Wigan 011B,E01006396,600,0,140,247,103,78,22,9,0,1
2021,Wigan 011C,E01006397,568,0,272,161,79,39,14,1,2,0
2021,Wigan 011D,E01006398,486,0,192,149,80,52,12,1,0,0
2021,Wigan 011E,E01006399,699,0,214,245,123,79,27,8,0,3
2021,Wigan 012A,E01006305,675,0,195,176,136,105,49,10,2,2
2021,Wigan 012B,E01006308,696,0,226,213,141,71,30,10,3,2
2021,Wigan 012C,E01006309,646,0,159,204,141,84,41,8,9,0
2021,Wigan 012D,E01006310,715,0,269,198,122,82,26,13,3,2
2021,Wigan 012E,E01006311,636,0,186,216,102,80,31,15,4,2
2021,Wigan 013A,E01006269,818,0,308,262,132,82,27,6,1,0
