date,geography,geography code,Ethnic group: Total: All usual residents,"Ethnic group: Asian, Asian British or Asian Welsh","Ethnic group: Asian, Asian British or Asian Welsh: Bangladeshi","Ethnic group: Asian, Asian British or Asian Welsh: Chinese","Ethnic group: Asian, Asian British or Asian Welsh: Indian","Ethnic group: Asian, Asian British or Asian Welsh: Pakistani","Ethnic group: Asian, Asian British or Asian Welsh: Other Asian","Ethnic group: Black, Black British, Black Welsh, Caribbean or African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Caribbean","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Other Black",Ethnic group: Mixed or Multiple ethnic groups,Ethnic group: Mixed or Multiple ethnic groups: White and Asian,Ethnic group: Mixed or Multiple ethnic groups: White and Black African,Ethnic group: Mixed or Multiple ethnic groups: White and Black Caribbean,Ethnic group: Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Ethnic group: White,"Ethnic group: White: English, Welsh, Scottish, Northern Irish or British",Ethnic group: White: Irish,Ethnic group: White: Gypsy or Irish Traveller,Ethnic group: White: Roma,Ethnic group: White: Other White,Ethnic group: Other ethnic group,Ethnic group: Other ethnic group: Arab,Ethnic group: Other ethnic group: Any other ethnic group
2021,Birmingham 100E,E01009296,1499,350,31,14,63,175,67,129,75,43,11,93,15,7,50,21,877,699,39,1,1,137,50,24,26
2021,Birmingham 057A,E01009297,1822,115,9,0,11,71,24,107,35,50,22,158,34,7,94,23,1410,1308,32,0,0,70,32,19,13
2021,Birmingham 054D,E01009298,1631,341,23,1,10,247,60,185,84,73,28,113,32,4,52,25,932,856,12,1,0,63,60,29,31
2021,Birmingham 057B,E01009299,1582,319,16,1,23,195,84,136,51,67,18,111,27,5,64,15,979,914,12,1,0,52,37,15,22
2021,Birmingham 057C,E01009300,1935,424,17,9,32,284,82,175,80,57,38,169,27,13,114,15,1126,1001,21,11,2,91,41,12,29
2021,Birmingham 057D,E01009301,1667,141,22,7,8,73,31,155,95,44,16,126,27,4,83,12,1202,1127,28,0,1,46,43,16,27
2021,Birmingham 069A,E01009302,1462,58,3,2,14,24,15,56,13,31,12,73,12,5,47,9,1255,1221,24,0,0,10,20,7,13
2021,Birmingham 057E,E01009303,1505,185,53,9,7,103,13,71,23,35,13,98,18,3,62,15,1137,1057,30,0,0,50,14,2,12
2021,Birmingham 046A,E01009304,1848,92,2,1,2,68,19,80,28,29,23,115,11,8,74,22,1546,1471,29,0,0,46,15,1,14
2021,Birmingham 045C,E01009305,1676,193,18,1,9,115,50,139,67,61,11,139,28,7,79,25,1167,1097,10,0,2,58,38,10,28
2021,Birmingham 046B,E01009306,1684,83,0,3,7,47,26,93,37,47,9,95,15,1,62,17,1383,1288,13,1,2,79,30,10,20
2021,Birmingham 045D,E01009307,1564,135,21,0,5,102,7,127,42,63,22,102,14,5,68,15,1172,1099,17,0,0,56,28,14,14
2021,Birmingham 046C,E01009308,1897,125,10,7,5,88,15,141,42,67,32,173,23,5,128,17,1431,1350,39,0,0,42,27,2,25
2021,Birmingham 045E,E01009309,1834,153,17,4,10,106,16,161,76,60,25,131,31,2,81,17,1346,1238,21,0,1,86,43,11,32
2021,Birmingham 046D,E01009310,1995,136,15,2,16,79,24,167,45,88,34,158,17,7,118,16,1521,1441,14,0,3,63,13,4,9
2021,Birmingham 054E,E01009311,1617,483,26,1,19,355,82,118,45,49,24,114,24,8,58,24,854,789,8,5,0,52,48,15,33
2021,Birmingham 072A,E01009312,1592,345,85,4,61,184,11,42,8,32,2,40,12,2,24,2,1132,1088,22,0,4,18,33,21,12
2021,Birmingham 076D,E01009313,1665,422,81,8,59,251,23,79,41,35,3,55,4,7,31,13,1077,981,25,4,4,63,32,8,24
2021,Birmingham 069B,E01009314,1944,306,65,2,57,145,37,103,54,36,13,84,18,11,44,11,1382,1271,41,0,0,70,69,33,36
2021,Birmingham 081A,E01009315,1728,251,62,10,66,96,17,55,28,22,5,90,20,0,46,24,1300,1170,47,0,0,83,32,8,24
2021,Birmingham 081B,E01009316,1898,376,96,3,65,200,12,113,69,33,11,87,30,6,39,12,1281,1129,52,0,0,100,41,16,25
2021,Birmingham 081C,E01009317,2072,270,37,7,53,100,73,101,54,28,19,86,25,4,37,20,1579,1465,33,0,0,81,36,0,36
2021,Birmingham 081D,E01009318,1534,107,19,1,36,44,7,32,12,9,11,52,11,6,25,10,1333,1254,29,0,2,48,10,1,9
2021,Birmingham 081E,E01009319,1549,146,34,6,25,72,9,37,13,24,0,69,29,3,26,11,1294,1201,54,0,1,38,3,0,3
2021,Birmingham 081F,E01009320,1627,268,19,12,63,139,35,43,11,31,1,61,22,3,30,6,1228,1141,37,0,0,50,27,9,18
2021,Birmingham 069C,E01009321,1963,259,43,5,15,165,31,146,90,29,27,144,39,2,86,17,1388,1326,24,0,3,35,26,12,14
2021,Birmingham 069D,E01009322,1751,271,52,10,30,137,42,171,94,66,11,120,39,7,58,16,1143,1056,19,0,2,66,46,18,28
2021,Birmingham 069E,E01009323,1831,403,112,10,44,203,34,110,44,48,18,89,19,5,56,9,1174,1052,31,0,0,91,55,16,39
2021,Birmingham 072B,E01009324,1733,242,67,11,17,134,13,50,1,41,8,53,15,0,34,4,1356,1296,31,0,0,29,32,15,17
2021,Birmingham 063A,E01009325,1996,1314,339,9,30,885,51,224,177,30,17,100,14,27,30,29,247,197,18,0,0,32,111,59,52
2021,Birmingham 066D,E01009326,2110,1399,336,5,23,915,120,215,170,35,10,53,22,7,15,9,256,191,26,1,1,37,187,46,141
2021,Birmingham 139B,E01009327,1660,1160,253,0,44,751,112,270,241,14,15,38,11,2,7,18,87,38,6,5,10,28,105,47,58
2021,Birmingham 139C,E01009328,2423,1994,150,0,11,1714,119,193,164,19,10,46,21,0,3,22,60,39,5,2,0,14,130,48,82
2021,Birmingham 070A,E01009329,2682,1987,527,0,39,1331,90,310,236,64,10,64,16,10,24,14,105,65,2,0,2,36,216,91,125
2021,Birmingham 139D,E01009331,2434,1839,205,0,27,1485,122,293,247,31,15,47,22,3,7,15,124,49,9,1,7,58,131,40,91
2021,Birmingham 139E,E01009332,1929,845,235,3,24,520,63,507,399,70,38,93,35,15,20,23,290,230,18,0,0,42,194,102,92
2021,Birmingham 139F,E01009333,1620,1241,328,1,27,834,51,127,111,11,5,20,10,1,0,9,101,53,4,7,1,36,131,46,85
2021,Birmingham 070B,E01009334,1836,1417,175,0,20,1112,110,143,124,18,1,37,9,3,7,18,74,26,13,0,0,35,165,104,61
2021,Birmingham 139G,E01009335,1981,1507,401,4,39,935,128,188,147,32,9,21,7,0,5,9,73,48,14,0,0,11,192,82,110
2021,Birmingham 070C,E01009337,1983,1480,520,0,26,864,70,223,173,34,16,36,12,7,6,11,118,78,7,6,6,21,126,84,42
2021,Birmingham 070D,E01009338,1806,1354,481,0,20,804,49,198,167,22,9,49,13,2,6,28,114,92,10,0,0,12,91,34,57
2021,Birmingham 142A,E01009339,1670,1139,251,5,70,763,50,106,73,29,4,48,20,3,13,12,181,122,11,0,1,47,196,127,69
2021,Birmingham 066E,E01009341,1647,1010,67,2,33,763,145,230,179,27,24,70,17,8,29,16,213,178,2,3,9,21,124,62,62
2021,Birmingham 063D,E01009342,1822,1215,114,10,24,965,102,119,76,33,10,91,25,15,10,41,280,249,5,1,1,24,117,37,80
2021,Birmingham 063E,E01009343,1854,1157,124,8,9,900,116,277,202,52,23,51,22,2,13,14,194,126,5,3,9,51,175,50,125
2021,Birmingham 139H,E01009344,1825,1074,191,0,17,793,73,425,376,38,11,75,6,10,35,24,97,83,1,3,0,10,154,76,78
2021,Birmingham 053D,E01009345,2098,635,67,2,81,416,69,625,258,293,74,150,21,19,70,40,590,467,15,9,3,96,98,23,75
2021,Birmingham 053E,E01009346,1734,1028,86,6,174,659,103,294,155,118,21,33,10,2,10,11,184,95,10,5,3,71,195,48,147
2021,Birmingham 049D,E01009347,1578,315,45,26,50,100,94,710,360,278,72,103,15,8,50,30,316,230,28,0,3,55,134,40,94
2021,Birmingham 047A,E01009348,2094,446,68,34,86,175,83,847,394,357,96,179,16,34,81,48,501,361,35,0,5,100,121,36,85
2021,Birmingham 036D,E01009349,1665,832,193,4,370,160,105,397,151,178,68,70,11,6,34,19,250,118,8,6,9,109,116,24,92
2021,Birmingham 039B,E01009350,1630,1056,306,7,320,370,53,307,146,132,29,43,5,2,22,14,136,72,6,2,5,51,88,27,61
2021,Birmingham 036E,E01009351,1725,1055,219,20,502,210,104,274,95,134,45,72,12,2,19,39,175,72,8,13,4,78,149,16,133
2021,Birmingham 039C,E01009352,1808,1235,120,18,455,572,70,305,154,104,47,55,19,7,15,14,82,63,4,0,0,15,131,16,115
2021,Birmingham 039D,E01009353,1714,1240,145,0,478,547,70,216,87,92,37,58,21,1,16,20,110,57,4,1,6,42,90,8,82
2021,Birmingham 036F,E01009354,1561,860,232,7,394,162,65,333,95,201,37,63,7,8,30,18,182,106,6,0,10,60,123,5,118
2021,Birmingham 039E,E01009355,1437,806,103,15,181,403,104,356,170,152,34,51,14,4,25,8,141,93,2,0,6,40,83,6,77
2021,Birmingham 047B,E01009358,2245,1114,87,4,363,575,85,528,313,164,51,92,0,27,27,38,324,184,17,0,1,122,187,22,165
2021,Birmingham 047C,E01009359,2063,1108,58,0,566,397,87,454,194,217,43,99,24,6,36,33,261,133,6,4,4,114,141,31,110
2021,Birmingham 047D,E01009360,2783,895,126,27,190,459,93,991,448,423,120,168,23,20,96,29,527,311,17,1,13,185,202,38,164
2021,Birmingham 047E,E01009361,2186,848,126,21,255,358,88,539,293,188,58,146,38,7,57,44,488,278,19,13,12,166,165,27,138
2021,Birmingham 071A,E01009362,1447,380,67,38,42,172,61,596,486,87,23,118,17,29,45,27,147,106,12,0,0,29,206,142,64
2021,Birmingham 071B,E01009363,1780,1007,176,2,54,716,59,262,152,86,24,107,13,32,23,39,223,183,27,0,0,13,181,130,51
2021,Birmingham 071C,E01009364,1656,422,151,21,40,167,43,593,411,115,67,89,17,7,38,27,199,153,6,0,1,39,353,287,66
2021,Birmingham 071D,E01009365,1848,867,118,3,83,613,50,453,343,79,31,105,26,2,52,25,136,94,19,1,0,22,287,213,74
2021,Birmingham 084A,E01009366,1708,613,74,15,54,398,72,239,113,95,31,79,17,9,24,29,192,124,14,0,0,54,585,502,83
2021,Birmingham 083A,E01009367,1789,1186,172,1,75,854,84,137,90,37,10,65,20,12,15,18,145,105,6,3,7,24,256,216,40
2021,Birmingham 077A,E01009368,1522,1038,140,4,50,804,40,190,131,34,25,27,16,3,4,4,92,43,6,0,19,24,175,82,93
2021,Birmingham 077D,E01009371,1948,1423,280,6,59,1018,60,147,111,28,8,67,31,3,24,9,109,70,9,1,4,25,202,115,87
2021,Birmingham 082A,E01009372,1737,1480,290,0,47,1093,50,40,22,13,5,44,27,2,1,14,69,51,4,0,0,14,104,68,36
2021,Birmingham 082B,E01009373,1763,1515,381,8,39,1020,67,86,58,19,9,30,13,1,7,9,58,46,7,1,1,3,74,47,27
2021,Birmingham 084B,E01009374,1214,511,81,1,54,324,51,219,121,88,10,67,23,5,21,18,126,98,11,2,3,12,291,249,42
2021,Birmingham 083B,E01009375,1974,1263,231,0,65,861,106,176,103,55,18,79,20,8,19,32,89,48,9,0,1,31,367,307,60
2021,Birmingham 084C,E01009376,1561,581,105,5,48,379,44,278,180,76,22,68,12,8,35,13,285,231,10,1,2,41,349,279,70
2021,Birmingham 083C,E01009377,1467,671,136,12,52,431,40,195,116,65,14,120,44,2,41,33,169,120,7,0,8,34,312,276,36
2021,Birmingham 071E,E01009379,1898,825,282,4,36,423,80,573,398,121,54,83,18,13,21,31,226,164,14,0,5,43,191,123,68
2021,Birmingham 070E,E01009380,1854,1398,499,0,26,796,77,205,181,22,2,63,10,2,12,39,70,33,16,0,2,19,118,61,57
2021,Birmingham 142D,E01009382,2007,1654,91,7,86,1391,79,106,71,17,18,32,11,0,2,19,119,47,17,6,0,49,96,43,53
2021,Birmingham 083D,E01009383,1413,1025,42,2,62,878,41,105,63,30,12,34,5,6,9,14,184,157,12,0,3,12,65,28,37
2021,Birmingham 092E,E01009384,1354,255,32,13,56,133,21,224,88,106,30,97,31,7,44,15,669,549,37,0,2,81,109,65,44
2021,Birmingham 092F,E01009385,1184,337,20,14,50,235,18,69,23,37,9,74,10,9,27,28,637,536,30,0,1,70,67,30,37
2021,Birmingham 093B,E01009389,1877,1368,52,5,92,1099,120,75,42,29,4,59,18,2,26,13,177,129,11,1,0,36,198,72,126
2021,Birmingham 093C,E01009390,1579,713,37,9,82,551,34,112,69,31,12,57,17,4,21,15,634,500,34,0,4,96,63,28,35
2021,Birmingham 143C,E01009391,1915,1472,121,1,117,1165,68,124,65,57,2,36,16,6,6,8,200,105,6,0,3,86,83,31,52
2021,Birmingham 142E,E01009392,1720,1353,63,8,137,1062,83,62,45,10,7,53,38,4,1,10,154,96,23,1,0,34,98,32,66
2021,Birmingham 143D,E01009393,1799,1417,46,8,101,1197,65,69,50,17,2,44,15,3,9,17,138,73,17,2,1,45,131,36,95
2021,Birmingham 093D,E01009394,1753,862,30,0,120,656,56,65,19,41,5,84,27,3,18,36,590,512,31,1,2,44,152,86,66
2021,Birmingham 097F,E01009395,1700,1119,59,3,111,891,55,132,56,69,7,54,11,2,17,24,306,243,14,1,6,42,89,51,38
2021,Birmingham 082D,E01009396,2147,1785,173,10,96,1377,129,96,77,11,8,38,8,6,14,10,107,65,4,0,0,38,121,39,82
2021,Birmingham 077E,E01009397,1777,1276,228,1,70,933,44,186,126,38,22,41,15,0,13,13,87,41,3,3,2,38,187,100,87
2021,Birmingham 083E,E01009399,1644,1005,183,2,32,731,57,115,78,29,8,40,16,3,9,12,125,54,6,0,4,61,359,275,84
2021,Birmingham 031E,E01009400,1685,559,74,10,51,366,58,237,75,137,25,83,17,10,43,13,716,577,28,1,20,90,90,22,68
2021,Birmingham 031F,E01009401,1851,605,38,6,35,439,87,290,99,162,29,126,30,6,69,21,739,565,23,0,4,147,91,43,48
2021,Birmingham 020A,E01009403,1578,189,12,7,40,96,34,187,78,89,20,112,11,9,68,24,1025,899,17,0,0,109,65,21,44
2021,Birmingham 020B,E01009404,1598,202,29,0,39,120,14,235,104,109,22,101,19,14,49,19,1030,932,28,2,3,65,30,12,18
2021,Birmingham 020C,E01009405,1485,177,22,6,28,100,21,175,52,91,32,99,5,13,59,22,975,812,31,0,6,126,59,27,32
2021,Birmingham 020D,E01009406,1750,272,28,5,43,149,47,218,99,79,40,77,7,9,49,12,1150,953,43,0,4,150,33,22,11
2021,Birmingham 020E,E01009407,1748,307,22,19,47,211,8,198,49,125,24,145,19,37,74,15,1043,837,48,0,0,158,55,35,20
2021,Birmingham 026B,E01009408,1777,488,56,27,66,303,36,260,74,154,32,102,24,3,50,25,873,704,23,6,0,140,54,19,35
2021,Birmingham 026C,E01009409,1844,218,22,3,33,122,38,336,152,161,23,118,17,14,66,21,1097,801,27,2,14,253,75,28,47
2021,Birmingham 026D,E01009410,1916,524,47,13,71,356,37,292,113,152,27,96,22,14,36,24,963,804,24,0,4,131,41,18,23
2021,Birmingham 030B,E01009411,1899,409,91,46,123,124,25,362,112,184,66,128,12,4,65,47,975,759,30,1,12,173,25,9,16
2021,Birmingham 030C,E01009412,1787,614,35,7,90,455,27,285,89,155,41,80,10,4,40,26,752,532,27,0,5,188,56,7,49
2021,Birmingham 030D,E01009413,1810,501,30,7,44,404,16,385,150,212,23,123,28,5,69,21,700,495,34,6,4,161,101,57,44
2021,Birmingham 030E,E01009414,2360,664,62,25,60,460,57,407,129,233,45,138,12,12,91,23,1023,725,28,0,7,263,128,52,76
2021,Birmingham 002A,E01009415,1746,216,11,19,139,27,20,25,7,12,6,48,16,0,19,13,1435,1392,17,0,0,26,22,9,13
2021,Birmingham 003A,E01009416,2794,403,10,56,246,55,36,73,30,35,8,81,12,4,48,17,2171,2090,23,0,1,57,66,13,53
2021,Birmingham 001A,E01009417,1614,200,0,18,156,12,14,31,5,14,12,45,15,0,26,4,1302,1239,24,1,1,37,36,5,31
2021,Birmingham 001B,E01009418,1581,169,16,11,70,42,30,31,17,10,4,102,41,1,48,12,1258,1223,13,0,0,22,21,0,21
2021,Birmingham 001C,E01009419,1464,205,4,24,119,39,19,22,15,7,0,36,11,2,11,12,1161,1122,19,6,0,14,40,2,38
2021,Birmingham 003B,E01009420,1702,223,4,30,141,39,9,26,6,18,2,49,15,7,19,8,1395,1346,16,0,0,33,9,1,8
2021,Birmingham 004A,E01009421,1719,343,6,23,264,34,16,16,1,7,8,36,22,0,6,8,1282,1222,25,0,1,34,42,8,34
2021,Birmingham 002B,E01009422,2000,163,0,24,82,38,19,32,16,13,3,43,17,0,20,6,1753,1683,32,0,0,38,9,0,9
2021,Birmingham 002C,E01009423,1673,148,10,22,61,46,9,58,16,37,5,65,20,0,30,15,1378,1323,27,0,0,28,24,5,19
2021,Birmingham 004B,E01009424,1582,142,7,23,74,36,2,36,22,11,3,49,15,4,21,9,1334,1229,29,0,0,76,21,14,7
2021,Birmingham 002D,E01009425,1723,127,0,15,77,15,20,17,8,8,1,39,19,1,14,5,1521,1461,22,0,0,38,19,0,19
2021,Birmingham 003C,E01009426,1478,186,16,13,114,33,10,17,4,8,5,34,14,5,11,4,1213,1176,20,0,0,17,28,11,17
2021,Birmingham 004C,E01009427,1492,296,6,7,198,65,20,46,9,23,14,41,13,4,15,9,1083,1014,12,1,0,56,26,11,15
2021,Birmingham 004D,E01009428,1681,227,13,16,145,35,18,46,22,21,3,32,10,1,11,10,1354,1310,20,0,0,24,22,9,13
2021,Birmingham 003D,E01009429,1498,129,1,1,94,20,13,30,20,4,6,35,15,1,10,9,1268,1227,16,1,5,19,36,18,18
2021,Birmingham 004E,E01009430,1727,239,3,19,185,21,11,35,14,15,6,36,21,0,12,3,1381,1283,43,0,0,55,36,1,35
2021,Birmingham 003E,E01009431,1684,214,5,35,131,30,13,19,2,17,0,47,13,9,12,13,1365,1303,19,0,0,43,39,4,35
2021,Birmingham 006A,E01009432,1499,122,7,11,43,46,15,58,34,18,6,69,21,5,31,12,1224,1157,28,1,0,38,26,0,26
2021,Birmingham 001D,E01009433,1785,275,5,24,172,33,41,50,13,30,7,40,17,2,14,7,1356,1300,19,0,0,37,64,20,44
2021,Birmingham 012A,E01009434,1649,155,2,31,88,24,10,45,23,20,2,63,18,1,34,10,1357,1283,27,0,0,47,29,15,14
2021,Birmingham 006B,E01009435,1714,145,0,39,73,8,25,41,17,20,4,66,15,1,42,8,1433,1364,24,0,1,44,29,1,28
2021,Birmingham 012B,E01009436,1380,159,3,16,108,10,22,11,0,10,1,24,10,1,6,7,1163,1116,35,0,0,12,23,10,13
2021,Birmingham 006C,E01009437,1793,161,5,14,89,40,13,72,20,40,12,64,13,6,35,10,1459,1357,45,0,0,57,37,10,27
2021,Birmingham 012C,E01009438,1355,97,7,11,58,13,8,25,13,10,2,16,7,3,2,4,1194,1146,19,0,0,29,23,14,9
2021,Birmingham 021A,E01009439,1448,110,4,7,44,36,19,35,5,21,9,62,16,3,36,7,1215,1132,36,0,0,47,26,4,22
2021,Birmingham 012D,E01009440,1576,142,0,29,74,22,17,46,13,17,16,20,2,3,10,5,1337,1265,36,5,1,30,31,7,24
2021,Birmingham 021B,E01009441,1479,57,15,0,26,14,2,70,38,31,1,62,8,4,42,8,1289,1225,21,0,1,42,1,1,0
2021,Birmingham 021C,E01009442,1461,134,0,19,51,50,14,25,7,15,3,40,15,2,17,6,1229,1156,38,0,0,35,33,4,29
2021,Birmingham 021D,E01009443,1215,122,5,18,59,28,12,34,17,10,7,41,10,0,20,11,995,943,18,0,3,31,23,5,18
2021,Birmingham 006D,E01009444,1503,95,3,3,57,25,7,21,11,7,3,30,10,2,12,6,1328,1279,31,0,0,18,29,5,24
2021,Birmingham 005A,E01009445,1896,130,5,14,32,56,23,139,71,45,23,166,13,5,131,17,1443,1363,23,0,0,57,18,8,10
2021,Birmingham 005B,E01009446,2490,270,4,31,159,45,31,102,33,52,17,110,34,5,54,17,1963,1861,31,0,0,71,45,7,38
2021,Birmingham 005C,E01009447,1651,132,7,8,61,40,16,74,13,43,18,71,17,3,39,12,1352,1256,22,0,0,74,22,4,18
2021,Birmingham 005D,E01009448,1653,100,10,23,39,15,13,78,18,53,7,67,11,1,45,10,1395,1313,22,0,0,60,13,7,6
2021,Birmingham 009A,E01009449,2155,171,5,40,68,32,26,62,43,14,5,72,15,6,23,28,1802,1649,45,0,3,105,48,28,20
2021,Birmingham 012E,E01009450,1607,103,5,12,60,21,5,34,14,12,8,31,10,0,11,10,1428,1369,33,0,0,26,11,3,8
2021,Birmingham 009B,E01009451,1431,104,9,10,28,31,26,39,10,18,11,74,16,5,38,15,1191,1125,19,1,2,44,23,3,20
2021,Birmingham 005E,E01009452,1705,133,9,8,58,29,29,54,25,23,6,90,27,6,42,15,1410,1349,19,0,0,42,18,11,7
2021,Birmingham 009C,E01009453,1371,111,9,16,32,53,1,30,7,23,0,50,21,1,20,8,1162,1094,19,0,1,48,18,5,13
2021,Birmingham 006E,E01009454,1424,77,0,13,38,11,15,29,5,21,3,34,15,0,15,4,1270,1199,16,0,1,54,14,6,8
2021,Birmingham 005F,E01009455,1294,53,5,3,26,8,11,50,10,34,6,58,9,0,42,7,1110,1045,26,0,0,39,23,10,13
2021,Birmingham 018C,E01009456,1717,57,7,3,25,14,8,27,7,16,4,50,12,5,22,11,1576,1456,75,0,0,45,7,0,7
2021,Birmingham 015A,E01009457,1504,238,35,6,110,72,15,22,5,15,2,20,9,0,5,6,1204,1141,45,0,0,18,20,0,20
2021,Birmingham 018D,E01009458,1388,100,5,9,52,16,18,67,8,43,16,47,8,3,20,16,1149,1068,41,0,0,40,25,7,18
2021,Birmingham 015B,E01009459,1590,214,12,16,85,70,31,30,7,23,0,47,10,2,18,17,1252,1157,55,0,0,40,47,7,40
2021,Birmingham 018E,E01009460,1587,138,8,6,61,33,30,90,22,56,12,72,22,3,32,15,1244,1112,42,0,7,83,43,13,30
2021,Birmingham 015C,E01009461,1306,222,12,9,127,55,19,44,9,26,9,32,5,3,11,13,972,916,31,0,1,24,36,10,26
2021,Birmingham 018F,E01009462,1584,109,6,15,31,46,11,62,13,40,9,77,21,2,35,19,1316,1224,36,0,3,53,20,0,20
2021,Birmingham 015D,E01009463,1561,232,9,24,104,77,18,46,20,17,9,63,29,5,13,16,1173,1112,28,0,0,33,47,10,37
2021,Birmingham 007B,E01009464,1413,236,7,4,190,18,17,32,7,21,4,24,5,1,16,2,1094,1054,29,0,1,10,27,0,27
2021,Birmingham 007C,E01009465,1436,254,14,4,146,72,18,67,13,43,11,65,14,5,26,20,1024,981,17,0,0,26,26,0,26
2021,Birmingham 009D,E01009466,1693,91,12,4,46,23,6,9,0,9,0,45,16,1,12,16,1522,1427,49,1,1,44,26,12,14
2021,Birmingham 007D,E01009467,1563,225,5,20,114,65,21,70,19,40,11,75,18,7,25,25,1159,1099,18,0,0,42,34,6,28
2021,Birmingham 004F,E01009468,1496,131,13,14,62,30,12,5,1,4,0,44,15,3,23,3,1296,1217,53,1,0,25,20,1,19
2021,Birmingham 010B,E01009469,1462,336,9,45,200,55,27,82,24,50,8,38,12,9,7,10,953,895,22,0,0,36,53,13,40
2021,Birmingham 010C,E01009470,1443,209,8,1,141,51,8,45,4,36,5,43,25,0,15,3,1132,1075,43,0,0,14,14,0,14
2021,Birmingham 009E,E01009471,1818,204,6,21,112,45,20,41,11,29,1,76,37,3,25,11,1470,1371,57,0,1,41,27,5,22
2021,Birmingham 010D,E01009472,1670,208,16,6,81,72,33,53,4,40,9,48,9,3,29,7,1322,1258,35,0,0,29,39,10,29
2021,Birmingham 010E,E01009473,1561,206,13,27,104,48,14,77,13,55,9,67,4,4,40,19,1175,1040,55,0,5,75,36,14,22
2021,Birmingham 010F,E01009474,1565,138,5,14,93,14,12,47,5,26,16,86,24,4,39,19,1277,1192,50,0,0,35,17,8,9
2021,Birmingham 055A,E01009475,2321,1627,173,0,30,1309,115,199,127,50,22,74,30,2,24,18,285,217,14,12,10,32,136,38,98
2021,Birmingham 055B,E01009476,2102,1371,149,5,22,1077,118,224,167,41,16,39,12,3,17,7,247,221,6,1,6,13,221,62,159
2021,Birmingham 055C,E01009477,1884,1169,123,2,28,908,108,98,49,33,16,96,42,6,23,25,418,343,24,1,4,46,103,29,74
2021,Birmingham 048A,E01009478,2114,1192,117,0,19,971,85,296,184,46,66,148,62,4,61,21,379,328,4,0,0,47,99,27,72
2021,Birmingham 048B,E01009479,2238,1675,88,1,26,1428,132,250,159,63,28,35,5,0,19,11,174,125,11,5,0,33,104,33,71
2021,Birmingham 044C,E01009480,2093,1357,96,12,22,1135,92,139,81,30,28,79,23,16,20,20,417,347,14,0,16,40,101,39,62
2021,Birmingham 044D,E01009481,2752,1910,103,1,18,1612,176,187,128,48,11,40,9,3,14,14,374,252,7,13,15,87,241,29,212
2021,Birmingham 048C,E01009482,1751,1233,142,3,48,950,90,218,186,17,15,43,16,4,15,8,158,84,3,42,4,25,99,10,89
2021,Birmingham 051B,E01009483,2071,1620,266,6,41,1198,109,173,136,26,11,66,12,10,30,14,156,100,7,22,0,27,56,15,41
2021,Birmingham 048D,E01009484,1807,1287,106,0,35,1037,109,198,154,29,15,63,13,5,25,20,147,83,4,5,9,46,112,14,98
2021,Birmingham 048E,E01009485,2052,1598,74,5,13,1404,102,215,145,41,29,17,9,1,2,5,120,65,5,3,15,32,102,21,81
2021,Birmingham 044E,E01009486,2228,1478,51,4,25,1264,134,245,167,44,34,56,20,1,13,22,346,230,3,6,31,76,103,17,86
2021,Birmingham 044F,E01009487,2192,1663,72,7,43,1337,204,128,67,44,17,41,8,3,24,6,248,190,16,0,21,21,112,12,100
2021,Birmingham 051C,E01009488,2561,1604,155,6,27,1314,102,324,247,53,24,90,42,13,21,14,370,286,14,0,14,56,173,46,127
2021,Birmingham 051D,E01009489,2118,1729,171,1,17,1350,190,142,109,29,4,46,22,5,5,14,90,45,2,4,11,28,111,13,98
2021,Birmingham 055D,E01009490,2162,1404,123,5,38,1134,104,211,167,27,17,49,5,5,23,16,379,285,17,0,9,68,119,20,99
2021,Birmingham 051E,E01009491,2199,1765,48,7,17,1509,184,206,186,14,6,32,17,0,8,7,102,61,1,2,12,26,94,27,67
2021,Birmingham 055E,E01009492,2024,1421,108,5,38,1202,68,144,113,25,6,55,20,9,16,10,254,191,5,3,4,51,150,15,135
2021,Birmingham 113D,E01009493,1884,347,16,53,169,52,57,226,131,71,24,148,29,13,76,30,1079,972,30,2,5,70,84,29,55
2021,Birmingham 109A,E01009494,1688,168,38,5,11,85,29,221,76,76,69,162,11,15,90,46,1070,1035,11,0,0,24,67,27,40
2021,Birmingham 106E,E01009495,1314,144,27,2,28,44,43,86,20,44,22,101,15,8,60,18,954,915,16,0,2,21,29,8,21
2021,Birmingham 109B,E01009496,1472,119,17,33,29,14,26,68,36,20,12,59,12,10,22,15,1171,1110,16,0,0,45,55,20,35
2021,Birmingham 109C,E01009497,1793,209,5,77,47,21,59,170,98,52,20,79,13,2,41,23,1296,1209,22,0,0,65,39,7,32
2021,Birmingham 119D,E01009498,1703,88,0,10,16,6,56,142,78,44,20,135,36,4,73,22,1311,1186,16,2,12,95,27,14,13
2021,Birmingham 119E,E01009499,1744,178,0,25,40,30,83,144,75,62,7,109,17,9,48,35,1249,1155,37,3,0,54,64,24,40
2021,Birmingham 095E,E01009500,1513,194,15,27,51,33,68,178,95,47,36,83,14,3,47,19,980,888,13,2,0,77,78,25,53
2021,Birmingham 101B,E01009501,1522,116,3,4,22,27,60,200,138,48,14,87,22,3,44,18,1044,979,20,0,10,35,75,34,41
