date,geography,geography code,Migrant indicator: Total: All usual residents; measures: Value,Migrant indicator: Address one year ago is the same as the address of enumeration; measures: Value,Migrant indicator: Address one year ago is student term-time or boarding school address in the UK; measures: Value,Migrant indicator: Migrant from within the UK: Address one year ago was in the UK; measures: Value,Migrant indicator: Migrant from outside the UK: Address one year ago was outside the UK; measures: Value
2021,Sandwell 033C,E01009931,2344,2177,2,160,5
2021,Sandwell 033D,E01009932,1578,1416,4,150,8
2021,Sandwell 033E,E01009999,1447,1350,3,87,7
2021,Sandwell 034A,E01009921,1749,1487,3,219,40
2021,Sandwell 034B,E01009922,1350,1269,1,76,4
2021,Sandwell 034C,E01009924,1404,1288,5,106,5
2021,Sandwell 034D,E01009925,1442,1334,4,88,16
2021,Sandwell 034E,E01009926,1386,1266,3,107,10
2021,Sandwell 034F,E01009927,1496,1342,1,136,17
2021,Sandwell 034G,E01009928,1708,1471,2,209,26
2021,Sandwell 035A,E01009933,1406,1316,0,83,7
2021,Sandwell 035B,E01009952,2146,1961,0,175,10
2021,Sandwell 035C,E01009955,2288,2104,4,170,10
2021,Sandwell 035D,E01009956,1622,1496,3,120,3
2021,Sandwell 035E,E01009959,1419,1344,2,72,1
2021,Sandwell 035F,E01010042,1862,1737,1,121,3
2021,Sandwell 036A,E01009923,1495,1390,2,89,14
2021,Sandwell 036B,E01010024,1566,1447,2,113,4
2021,Sandwell 036C,E01010026,1831,1761,0,64,6
2021,Sandwell 036D,E01010027,1609,1509,3,81,16
2021,Sandwell 037A,E01010001,1913,1810,0,95,8
2021,Sandwell 037B,E01010022,1568,1472,2,93,1
2021,Sandwell 037C,E01010023,1809,1670,1,132,6
2021,Sandwell 037D,E01010025,1712,1596,2,105,9
2021,Sandwell 037E,E01010028,1575,1476,2,96,1
2021,Sandwell 038A,E01009953,2069,1729,3,330,7
2021,Sandwell 038B,E01009954,1827,1729,2,92,4
2021,Sandwell 038C,E01009957,1827,1718,8,94,7
2021,Sandwell 038D,E01009958,1568,1474,3,86,5
2021,Sandwell 039A,E01009946,1796,1683,3,105,5
2021,Sandwell 039B,E01009948,1482,1395,2,78,7
2021,Sandwell 039C,E01009949,1594,1518,1,71,4
2021,Sandwell 039D,E01009950,1704,1625,1,68,10
2021,Sandwell 039E,E01009951,2223,1892,0,309,22
2021,Sandwell 039F,E01032592,1766,1667,1,94,4
2021,Sandwell 040A,E01010062,2245,2088,0,138,19
2021,Sandwell 040D,E01010064,2137,1806,3,253,75
2021,Sandwell 040B,E01033890,1446,1314,3,109,20
2021,Sandwell 040C,E01033891,1631,1519,3,82,27
2021,Sandwell 041D,E01010059,2248,2057,0,155,36
2021,Sandwell 041B,E01010061,2006,1852,2,116,36
2021,Sandwell 041A,E01033892,2033,1856,3,146,28
2021,Sandwell 041C,E01033893,1652,1512,5,120,15
2021,Solihull 001A,E01010118,1206,1160,2,37,7
2021,Solihull 001B,E01010120,1246,1155,0,86,5
2021,Solihull 001C,E01010121,1528,1431,1,91,5
2021,Solihull 001D,E01010122,1413,1297,4,108,4
2021,Solihull 002A,E01010235,1465,1360,1,98,6
2021,Solihull 002B,E01010236,1400,1297,4,92,7
2021,Solihull 002C,E01010239,1534,1427,2,104,1
2021,Solihull 002D,E01010240,1371,1257,1,107,6
2021,Solihull 003A,E01010117,1446,1384,0,59,3
2021,Solihull 003B,E01010119,1518,1404,2,111,1
2021,Solihull 003C,E01010123,1499,1404,4,85,6
2021,Solihull 003D,E01010124,1511,1429,0,77,5
2021,Solihull 004A,E01010146,1673,1569,2,101,1
2021,Solihull 004B,E01010234,1773,1624,1,147,1
2021,Solihull 004C,E01010237,1827,1742,4,78,3
2021,Solihull 004D,E01010238,1355,1245,0,110,0
2021,Solihull 005A,E01010145,1658,1543,2,110,3
2021,Solihull 005B,E01010147,1577,1467,3,104,3
2021,Solihull 005C,E01010148,1826,1693,3,128,2
2021,Solihull 005D,E01010149,1515,1437,4,72,2
2021,Solihull 006A,E01010125,1839,1679,0,158,2
2021,Solihull 006B,E01010129,1627,1492,1,127,7
2021,Solihull 006C,E01010139,1082,1033,1,47,1
2021,Solihull 006D,E01010141,1275,1185,1,88,1
2021,Solihull 007A,E01010140,1452,1383,0,69,0
2021,Solihull 007B,E01010142,1462,1380,3,77,2
2021,Solihull 007C,E01010143,1592,1473,7,111,1
2021,Solihull 007D,E01010144,1701,1577,2,116,6
2021,Solihull 008A,E01010111,1429,1310,0,115,4
2021,Solihull 008B,E01010126,1440,1340,1,93,6
2021,Solihull 008C,E01010127,1827,1689,1,130,7
2021,Solihull 008D,E01010128,1478,1364,2,107,5
2021,Solihull 008E,E01010130,1820,1656,1,146,17
2021,Solihull 008F,E01010131,1462,1354,0,106,2
2021,Solihull 009A,E01010109,1643,1526,1,110,6
2021,Solihull 009B,E01010110,1585,1416,4,160,5
2021,Solihull 009C,E01010112,1550,1444,0,103,3
2021,Solihull 009D,E01010113,1334,1243,0,88,3
2021,Solihull 009E,E01010114,1883,1744,4,132,3
2021,Solihull 010A,E01010157,1421,1321,3,97,0
2021,Solihull 010B,E01010159,1434,1344,5,78,7
2021,Solihull 010C,E01010162,1537,1413,0,113,11
2021,Solihull 010D,E01010163,1495,1410,0,82,3
2021,Solihull 011A,E01010132,1525,1413,3,109,0
2021,Solihull 011B,E01010133,1686,1563,6,114,3
2021,Solihull 011C,E01010134,1465,1361,0,102,2
2021,Solihull 011D,E01010135,1515,1392,3,116,4
2021,Solihull 011E,E01010138,1388,1272,4,106,6
2021,Solihull 012A,E01010136,1266,1157,3,101,5
2021,Solihull 012B,E01010137,1354,1229,0,124,1
2021,Solihull 012C,E01010158,1538,1373,0,161,4
2021,Solihull 012D,E01010160,1474,1389,3,81,1
2021,Solihull 012E,E01010161,1567,1439,5,116,7
2021,Solihull 013A,E01010174,1668,1538,3,119,8
2021,Solihull 013B,E01010175,1713,1550,10,134,19
2021,Solihull 013C,E01010177,1336,1271,1,63,1
2021,Solihull 013D,E01010178,1923,1702,2,206,13
2021,Solihull 014A,E01010172,1564,1473,9,79,3
2021,Solihull 014B,E01010173,1419,1310,5,93,11
2021,Solihull 014C,E01010176,1389,1287,7,82,13
2021,Solihull 014D,E01010179,1556,1440,0,112,4
2021,Solihull 015A,E01010115,1548,1397,4,131,16
2021,Solihull 015B,E01010116,1365,1286,2,65,12
2021,Solihull 015C,E01010227,1878,1730,3,132,13
2021,Solihull 015D,E01010228,1604,1497,6,95,6
2021,Solihull 015E,E01010232,2165,1948,6,193,18
2021,Solihull 016A,E01010195,1581,1440,8,133,0
2021,Solihull 016B,E01010226,1724,1420,4,251,49
2021,Solihull 016C,E01010229,1594,1462,7,109,16
2021,Solihull 016D,E01010230,1808,1631,5,148,24
2021,Solihull 016E,E01010231,1663,1515,6,134,8
2021,Solihull 016F,E01010233,1919,1697,6,191,25
2021,Solihull 017A,E01010108,2157,1943,8,194,12
2021,Solihull 017B,E01010164,1703,1587,5,109,2
2021,Solihull 017C,E01010165,1784,1641,0,135,8
2021,Solihull 017D,E01010167,1639,1538,1,97,3
2021,Solihull 018A,E01010199,1910,1745,4,134,27
2021,Solihull 018B,E01010200,1443,1351,3,76,13
2021,Solihull 018C,E01010201,1723,1574,7,132,10
2021,Solihull 018D,E01010204,1347,1238,1,102,6
2021,Solihull 018E,E01010205,1479,1371,4,95,9
2021,Solihull 018F,E01010206,1755,1615,3,128,9
2021,Solihull 019A,E01010192,1793,1485,4,238,66
2021,Solihull 019B,E01010196,1746,1629,5,101,11
2021,Solihull 019C,E01010197,1675,1580,4,82,9
2021,Solihull 019D,E01010198,1658,1451,4,163,40
2021,Solihull 021A,E01010218,1323,1223,2,97,1
2021,Solihull 021B,E01010219,1556,1445,1,108,2
2021,Solihull 021C,E01010221,1985,1773,5,185,22
2021,Solihull 021D,E01010222,1374,1277,2,95,0
2021,Solihull 022A,E01010191,1922,1765,4,126,27
2021,Solihull 022B,E01010202,1580,1437,5,128,10
2021,Solihull 022C,E01010203,1731,1514,1,189,27
2021,Solihull 022D,E01010209,1711,1596,5,101,9
2021,Solihull 022E,E01010213,1758,1543,5,203,7
2021,Solihull 023A,E01010208,1562,1449,4,106,3
2021,Solihull 023B,E01010210,1526,1450,3,68,5
2021,Solihull 023C,E01010211,1427,1319,1,107,0
2021,Solihull 023D,E01010217,1525,1421,3,96,5
2021,Solihull 024A,E01010190,1595,1457,6,123,9
2021,Solihull 024B,E01010193,1240,1170,6,60,4
2021,Solihull 024C,E01010194,1549,1425,7,105,12
2021,Solihull 024D,E01010207,1431,1350,3,72,6
2021,Solihull 025A,E01010166,1864,1730,4,125,5
2021,Solihull 025B,E01010168,1795,1661,4,120,10
2021,Solihull 025C,E01010169,1663,1496,4,152,11
2021,Solihull 025D,E01010170,1471,1370,5,85,11
2021,Solihull 025E,E01010171,1415,1281,8,119,7
2021,Solihull 026A,E01010151,1627,1465,5,150,7
2021,Solihull 026B,E01010152,1289,1227,9,52,1
2021,Solihull 026C,E01010153,1777,1650,6,109,12
2021,Solihull 026D,E01010154,1653,1495,4,146,8
2021,Solihull 026E,E01010155,1803,1684,1,117,1
2021,Solihull 026F,E01010156,1519,1400,9,108,2
2021,Solihull 027A,E01010212,1249,1154,2,83,10
2021,Solihull 027B,E01010214,1152,1072,1,71,8
2021,Solihull 027C,E01010215,1499,1363,5,126,5
2021,Solihull 027D,E01010216,1475,1331,3,126,15
2021,Solihull 028A,E01010150,1586,1440,5,126,15
2021,Solihull 028B,E01010184,1634,1474,3,155,2
2021,Solihull 028C,E01010185,1545,1394,4,140,7
2021,Solihull 028D,E01010186,1839,1661,3,159,16
2021,Solihull 028E,E01010187,1474,1320,12,115,27
2021,Solihull 028F,E01010188,1704,1566,5,119,14
2021,Solihull 029A,E01010180,1486,1384,1,88,13
2021,Solihull 029B,E01010181,2738,2377,7,342,12
2021,Solihull 029D,E01010183,1873,1459,6,399,9
2021,Solihull 029E,E01010189,1615,1524,3,78,10
2021,Solihull 029F,E01032885,1541,1220,17,284,20
2021,Solihull 029G,E01032886,2728,2446,4,261,17
2021,Solihull 030A,E01010220,1649,1517,3,116,13
2021,Solihull 030B,E01010223,1231,1153,0,69,9
2021,Solihull 030C,E01010225,1501,1375,4,118,4
2021,Solihull 030D,E01032590,2272,1979,4,272,17
2021,Walsall 001A,E01010301,1433,1361,2,69,1
2021,Walsall 001B,E01010303,1573,1489,1,83,0
2021,Walsall 001C,E01010306,2236,2087,1,144,4
2021,Walsall 001D,E01010307,1719,1643,4,70,2
2021,Walsall 002A,E01010302,1520,1419,3,94,4
2021,Walsall 002B,E01010304,1668,1567,1,96,4
2021,Walsall 002C,E01010305,1363,1307,1,51,4
2021,Walsall 002D,E01010308,1794,1623,1,162,8
2021,Walsall 003A,E01010345,1111,1046,1,64,0
2021,Walsall 003B,E01010346,1252,1219,2,30,1
2021,Walsall 003C,E01010347,1466,1405,0,61,0
2021,Walsall 003D,E01010350,1403,1317,1,83,2
2021,Walsall 004A,E01010249,1737,1560,2,173,2
2021,Walsall 004B,E01010250,1386,1257,3,126,0
2021,Walsall 004C,E01010252,1746,1634,2,104,6
2021,Walsall 004D,E01010254,1456,1379,2,74,1
2021,Walsall 005A,E01010348,1494,1392,1,97,4
2021,Walsall 005B,E01010349,1235,1159,1,74,1
2021,Walsall 005C,E01010351,1702,1577,4,116,5
2021,Walsall 005D,E01010352,1594,1503,2,89,0
2021,Walsall 006A,E01010284,1662,1579,3,72,8
2021,Walsall 006B,E01010285,1848,1712,2,132,2
2021,Walsall 006C,E01010286,1612,1516,1,95,0
2021,Walsall 006D,E01010290,1636,1544,3,85,4
2021,Walsall 007A,E01010251,1533,1440,1,89,3
2021,Walsall 007B,E01010253,1213,1145,3,65,0
2021,Walsall 007C,E01010255,1336,1243,2,88,3
2021,Walsall 007D,E01010256,1493,1322,0,167,4
2021,Walsall 007E,E01010257,1139,1058,1,79,1
2021,Walsall 008A,E01010292,1932,1795,4,129,4
2021,Walsall 008B,E01010294,1503,1403,1,98,1
2021,Walsall 008C,E01010296,1445,1364,3,78,0
2021,Walsall 008D,E01010297,1332,1260,2,68,2
2021,Walsall 009A,E01010291,1466,1365,0,98,3
2021,Walsall 009B,E01010293,1668,1581,3,81,3
2021,Walsall 009C,E01010298,1201,1130,1,68,2
2021,Walsall 009D,E01010299,1547,1442,0,97,8
2021,Walsall 009E,E01010300,1440,1346,1,88,5
2021,Walsall 010A,E01010319,1304,1206,7,88,3
2021,Walsall 010B,E01010321,1586,1467,5,114,0
2021,Walsall 010C,E01010353,1511,1415,1,95,0
2021,Walsall 010D,E01010354,1526,1411,0,111,4
2021,Walsall 011A,E01010395,1340,1266,7,64,3
2021,Walsall 011B,E01010397,1687,1597,1,82,7
2021,Walsall 011C,E01010398,1523,1431,3,89,0
2021,Walsall 011D,E01010399,1509,1406,1,100,2
2021,Walsall 012A,E01010282,1336,1247,0,79,10
2021,Walsall 012B,E01010287,1701,1586,3,103,9
2021,Walsall 012C,E01010288,1630,1502,0,124,4
2021,Walsall 012D,E01010289,1930,1816,1,105,8
2021,Walsall 013B,E01010277,1737,1641,6,87,3
2021,Walsall 013D,E01010283,1902,1758,1,138,5
2021,Walsall 013F,E01033894,1780,1672,0,102,6
2021,Walsall 013G,E01033895,1627,1506,2,101,18
2021,Walsall 014A,E01010393,1459,1389,1,67,2
2021,Walsall 014B,E01010394,1332,1272,0,59,1
2021,Walsall 014C,E01010396,1657,1581,0,73,3
2021,Walsall 014D,E01010400,2039,1827,2,202,8
2021,Walsall 015A,E01010241,2322,2113,5,192,12
2021,Walsall 015B,E01010242,1621,1507,2,111,1
2021,Walsall 015C,E01010243,1484,1403,1,79,1
2021,Walsall 015D,E01010244,1438,1343,3,87,5
2021,Walsall 016A,E01010320,1321,1264,0,57,0
2021,Walsall 016B,E01010322,1664,1554,2,106,2
2021,Walsall 016C,E01010323,1471,1420,0,51,0
2021,Walsall 016D,E01010324,1921,1721,0,199,1
2021,Walsall 017A,E01010271,2056,1914,0,134,8
2021,Walsall 017B,E01010272,1512,1409,2,96,5
2021,Walsall 017C,E01010273,1483,1396,7,77,3
2021,Walsall 017D,E01010295,1494,1382,2,102,8
2021,Walsall 018B,E01010279,1997,1864,5,122,6
2021,Walsall 018D,E01010374,2657,2422,1,202,32
2021,Walsall 018E,E01010375,2275,2082,2,158,33
2021,Walsall 018F,E01032888,2717,2550,0,149,18
2021,Walsall 019A,E01010378,1173,1081,1,79,12
2021,Walsall 019B,E01010379,1260,1175,2,81,2
2021,Walsall 019C,E01010382,1490,1395,0,92,3
2021,Walsall 019D,E01010383,1657,1511,2,144,0
2021,Walsall 020A,E01010376,1214,1132,0,79,3
2021,Walsall 020B,E01010377,1783,1650,0,126,7
2021,Walsall 020C,E01010380,1418,1348,2,67,1
2021,Walsall 020D,E01010381,1554,1460,0,93,1
2021,Walsall 021A,E01010267,1577,1514,1,59,3
2021,Walsall 021B,E01010268,1750,1621,0,118,11
2021,Walsall 021C,E01010274,1539,1457,0,78,4
2021,Walsall 021D,E01010275,1871,1781,0,87,3
2021,Walsall 022A,E01010245,1582,1498,4,76,4
2021,Walsall 022B,E01010246,1552,1473,3,74,2
2021,Walsall 022C,E01010247,1574,1499,6,69,0
2021,Walsall 022D,E01010248,1597,1518,1,78,0
2021,Walsall 022E,E01010388,1427,1357,2,63,5
2021,Walsall 023A,E01010258,1647,1538,1,100,8
2021,Walsall 023B,E01010259,1583,1500,0,79,4
2021,Walsall 023C,E01010260,1857,1749,1,106,1
2021,Walsall 023D,E01010266,1303,1223,3,76,1
2021,Walsall 024A,E01010317,1600,1470,3,120,7
2021,Walsall 024B,E01010318,1605,1489,2,105,9
2021,Walsall 024C,E01010325,1905,1719,2,175,9
2021,Walsall 024D,E01010369,1730,1552,2,147,29
2021,Walsall 025A,E01010401,1593,1485,0,106,2
2021,Walsall 025B,E01010403,1923,1786,0,116,21
2021,Walsall 025C,E01010404,2008,1856,2,135,15
2021,Walsall 025D,E01010407,1849,1701,0,138,10
2021,Walsall 025E,E01010408,1728,1583,0,136,9
2021,Walsall 026A,E01010269,1614,1474,3,105,32
2021,Walsall 026B,E01010270,1740,1611,2,116,11
2021,Walsall 026C,E01010362,1849,1750,0,77,22
2021,Walsall 026D,E01010363,2669,2377,2,238,52
2021,Walsall 027A,E01010402,1728,1639,4,83,2
2021,Walsall 027B,E01010405,1811,1668,1,133,9
2021,Walsall 027C,E01010406,2834,2538,2,270,24
2021,Walsall 027D,E01010409,1527,1424,0,93,10
2021,Walsall 028A,E01010385,1516,1402,4,106,4
2021,Walsall 028B,E01010386,1590,1493,2,92,3
2021,Walsall 028C,E01010387,1455,1382,2,71,0
2021,Walsall 028D,E01010392,1516,1382,2,128,4
2021,Walsall 029A,E01010326,1641,1562,3,64,12
2021,Walsall 029B,E01010327,1675,1539,0,113,23
2021,Walsall 029C,E01010328,1518,1431,2,83,2
2021,Walsall 029D,E01010330,1468,1307,3,139,19
2021,Walsall 030A,E01010368,2155,1737,3,353,62
2021,Walsall 030B,E01010370,2057,1772,2,269,14
2021,Walsall 030D,E01010372,1596,1462,1,98,35
2021,Walsall 030E,E01010373,1873,1541,14,304,14
2021,Walsall 030F,E01033896,1577,1370,7,163,37
2021,Walsall 030G,E01033897,1411,1256,6,125,24
2021,Walsall 031A,E01010361,1486,1363,1,99,23
2021,Walsall 031B,E01010364,1592,1483,0,95,14
2021,Walsall 031C,E01010365,1693,1506,2,157,28
2021,Walsall 031D,E01010366,1774,1656,2,102,14
2021,Walsall 031E,E01010367,1883,1759,1,78,45
2021,Walsall 032A,E01010384,1405,1319,2,82,2
2021,Walsall 032B,E01010389,1465,1366,2,92,5
2021,Walsall 032C,E01010390,1679,1570,6,102,1
2021,Walsall 032D,E01010391,1843,1710,2,125,6
2021,Walsall 033A,E01010261,1849,1717,2,123,7
2021,Walsall 033B,E01010263,1599,1479,1,98,21
2021,Walsall 033C,E01010264,2004,1796,0,193,15
2021,Walsall 033D,E01010265,1965,1817,1,143,4
2021,Walsall 034A,E01010336,1506,1391,2,102,11
2021,Walsall 034B,E01010340,1727,1606,0,109,12
2021,Walsall 034C,E01010341,1668,1571,7,66,24
2021,Walsall 034D,E01010342,1815,1680,1,105,29
2021,Walsall 034E,E01010343,1582,1435,1,121,25
2021,Walsall 034F,E01010344,1820,1715,2,86,17
2021,Walsall 035A,E01010331,1639,1534,4,98,3
2021,Walsall 035B,E01010332,1983,1823,2,148,10
2021,Walsall 035C,E01010333,1603,1483,3,115,2
2021,Walsall 035D,E01010334,1564,1478,2,82,2
2021,Walsall 036A,E01010262,1776,1577,1,191,7
2021,Walsall 036B,E01010309,2197,2002,2,181,12
2021,Walsall 036C,E01010311,2726,2550,0,147,29
2021,Walsall 036D,E01010316,1687,1575,1,107,4
2021,Walsall 037A,E01010335,1622,1516,1,102,3
2021,Walsall 037B,E01010337,1366,1291,4,67,4
2021,Walsall 037C,E01010338,1863,1762,1,92,8
2021,Walsall 037D,E01010339,1519,1418,2,94,5
2021,Walsall 038A,E01010310,2135,1876,2,243,14
2021,Walsall 038B,E01010312,1771,1651,2,108,10
2021,Walsall 038C,E01010313,1501,1420,0,75,6
2021,Walsall 038D,E01010314,1643,1561,0,77,5
2021,Walsall 038E,E01010315,1907,1757,0,139,11
2021,Walsall 039A,E01010329,1657,1548,4,103,2
2021,Walsall 039B,E01010355,1425,1333,2,89,1
2021,Walsall 039C,E01010356,1466,1390,0,73,3
2021,Walsall 039D,E01010357,2292,2110,5,163,14
2021,Walsall 039E,E01010358,1521,1412,0,109,0
2021,Walsall 039F,E01010359,1508,1387,3,113,5
2021,Walsall 039G,E01010360,1452,1363,2,82,5
2021,Wolverhampton 001A,E01010434,1747,1594,5,134,14
2021,Wolverhampton 001B,E01010436,1423,1352,0,65,6
2021,Wolverhampton 001C,E01010437,1145,1081,0,62,2
2021,Wolverhampton 001D,E01010438,1398,1291,4,102,1
2021,Wolverhampton 001E,E01010439,1368,1301,4,63,0
2021,Wolverhampton 001F,E01010440,1579,1484,2,88,5
2021,Wolverhampton 001G,E01010441,1343,1248,1,94,0
2021,Wolverhampton 002A,E01010495,1732,1615,2,105,10
2021,Wolverhampton 002B,E01010497,1105,1033,3,68,1
2021,Wolverhampton 002C,E01010499,1454,1374,4,64,12
2021,Wolverhampton 002D,E01010500,1438,1325,3,103,7
2021,Wolverhampton 003A,E01010496,1398,1292,2,95,9
2021,Wolverhampton 003B,E01010498,1323,1243,3,75,2
2021,Wolverhampton 003C,E01010541,1383,1304,0,76,3
2021,Wolverhampton 003D,E01010543,1401,1325,7,67,2
2021,Wolverhampton 004A,E01010456,1457,1373,0,82,2
2021,Wolverhampton 004B,E01010457,1578,1468,3,104,3
2021,Wolverhampton 004C,E01010462,1675,1549,1,123,2
2021,Wolverhampton 004D,E01010481,1495,1430,4,48,13
2021,Wolverhampton 005A,E01010555,1456,1361,2,93,0
2021,Wolverhampton 005B,E01010556,1400,1307,1,92,0
2021,Wolverhampton 005C,E01010557,1408,1291,0,116,1
2021,Wolverhampton 005D,E01010559,1411,1319,0,92,0
2021,Wolverhampton 005E,E01010560,1687,1569,5,107,6
2021,Wolverhampton 006B,E01010501,1437,1352,2,76,7
2021,Wolverhampton 006C,E01010502,1373,1298,1,68,6
2021,Wolverhampton 006D,E01010503,1245,1128,2,106,9
2021,Wolverhampton 006E,E01034310,1025,926,0,96,3
2021,Wolverhampton 006F,E01034311,2244,1821,2,388,33
2021,Wolverhampton 007A,E01010482,1464,1388,1,64,11
2021,Wolverhampton 007B,E01010483,1475,1378,0,96,1
2021,Wolverhampton 007C,E01010484,1330,1259,0,70,1
2021,Wolverhampton 007D,E01010485,2155,1864,5,253,33
2021,Wolverhampton 008A,E01010458,1730,1608,2,115,5
2021,Wolverhampton 008B,E01010459,1540,1473,2,57,8
2021,Wolverhampton 008C,E01010460,1575,1477,2,72,24
2021,Wolverhampton 008D,E01010461,1559,1442,2,95,20
2021,Wolverhampton 008E,E01010566,1828,1727,1,95,5
2021,Wolverhampton 009A,E01010539,1552,1401,1,141,9
2021,Wolverhampton 009B,E01010540,1450,1333,6,101,10
2021,Wolverhampton 009C,E01010542,1585,1498,3,80,4
2021,Wolverhampton 009D,E01010544,1497,1402,3,86,6
2021,Wolverhampton 009E,E01010545,1655,1551,2,85,17
2021,Wolverhampton 010A,E01010554,1393,1296,0,95,2
2021,Wolverhampton 010B,E01010558,1626,1515,3,101,7
2021,Wolverhampton 010C,E01010562,1522,1363,3,148,8
2021,Wolverhampton 010D,E01010563,1387,1279,3,96,9
2021,Wolverhampton 010E,E01010567,1492,1368,1,116,7
2021,Wolverhampton 011A,E01010478,1438,1242,1,146,49
2021,Wolverhampton 011B,E01010479,1608,1522,4,70,12
2021,Wolverhampton 011C,E01010480,1382,1294,2,68,18
2021,Wolverhampton 011D,E01010486,1678,1573,0,103,2
2021,Wolverhampton 012A,E01010474,1646,1548,2,90,6
2021,Wolverhampton 012B,E01010561,1561,1476,2,81,2
2021,Wolverhampton 012C,E01010564,2496,2267,4,171,54
2021,Wolverhampton 012D,E01010565,1797,1711,3,80,3
2021,Wolverhampton 013A,E01010522,1721,1565,2,140,14
2021,Wolverhampton 013B,E01010523,1690,1525,3,135,27
2021,Wolverhampton 013C,E01010524,1728,1529,0,179,20
2021,Wolverhampton 013D,E01010525,1827,1630,2,171,24
2021,Wolverhampton 014A,E01010546,1742,1595,4,138,5
2021,Wolverhampton 014B,E01010547,1463,1320,1,123,19
2021,Wolverhampton 014C,E01010548,1422,1316,2,99,5
2021,Wolverhampton 014D,E01010549,1505,1373,7,110,15
2021,Wolverhampton 014E,E01010553,1580,1484,1,87,8
2021,Wolverhampton 015A,E01010471,1777,1610,1,122,44
2021,Wolverhampton 015B,E01010472,2600,2240,2,310,48
2021,Wolverhampton 015C,E01010473,2105,1939,2,155,9
2021,Wolverhampton 015D,E01010475,1650,1480,2,127,41
2021,Wolverhampton 015E,E01010476,1924,1679,5,166,74
2021,Wolverhampton 015F,E01010477,1649,1486,0,124,39
2021,Wolverhampton 016A,E01010526,1457,1321,3,122,11
2021,Wolverhampton 016B,E01010527,1877,1674,2,153,48
2021,Wolverhampton 016C,E01010528,1589,994,75,432,88
2021,Wolverhampton 016D,E01010529,1717,1410,14,224,69
2021,Wolverhampton 017A,E01010506,1538,1332,4,171,31
2021,Wolverhampton 017B,E01010508,1555,1317,7,194,37
2021,Wolverhampton 017C,E01010510,1533,1335,4,170,24
2021,Wolverhampton 017D,E01010511,1778,1609,4,143,22
2021,Wolverhampton 017E,E01010512,1380,1207,12,143,18
2021,Wolverhampton 018A,E01010442,1369,1251,0,93,25
2021,Wolverhampton 018B,E01010443,1679,1586,0,83,10
2021,Wolverhampton 018C,E01010444,1263,1175,1,72,15
2021,Wolverhampton 018D,E01010445,1466,1394,3,55,14
2021,Wolverhampton 018E,E01010447,1865,1712,8,137,8
2021,Wolverhampton 018F,E01010448,1680,1558,3,115,4
2021,Wolverhampton 019A,E01010509,1515,1422,0,90,3
2021,Wolverhampton 019B,E01010550,1648,1518,1,126,3
2021,Wolverhampton 019C,E01010551,1578,1476,0,102,0
2021,Wolverhampton 019D,E01010552,1855,1714,6,128,7
2021,Wolverhampton 020A,E01010463,1819,1567,6,202,44
2021,Wolverhampton 020B,E01010464,1612,1460,4,131,17
2021,Wolverhampton 020C,E01010465,1672,1445,2,187,38
2021,Wolverhampton 020D,E01010466,1584,1345,0,170,69
2021,Wolverhampton 020E,E01010470,1582,1386,4,161,31
2021,Wolverhampton 020G,E01034312,1877,1327,65,392,93
2021,Wolverhampton 020H,E01034313,1268,847,32,302,87
2021,Wolverhampton 021A,E01010487,1509,1417,3,84,5
2021,Wolverhampton 021B,E01010488,1452,1340,5,102,5
2021,Wolverhampton 021C,E01010493,1533,1423,6,97,7
2021,Wolverhampton 021D,E01010504,1572,1475,3,84,10
2021,Wolverhampton 021E,E01010505,1229,1162,3,56,8
2021,Wolverhampton 021F,E01010507,1446,1323,2,108,13
2021,Wolverhampton 022A,E01010418,1476,1391,2,74,9
2021,Wolverhampton 022B,E01010421,1634,1546,1,74,13
2021,Wolverhampton 022C,E01010423,1590,1495,0,90,5
2021,Wolverhampton 022D,E01010424,1536,1404,0,101,31
2021,Wolverhampton 023A,E01010417,1613,1505,0,104,4
2021,Wolverhampton 023B,E01010419,1732,1629,2,94,7
2021,Wolverhampton 023C,E01010420,1337,1213,1,115,8
2021,Wolverhampton 023D,E01010425,1307,1223,1,71,12
2021,Wolverhampton 023E,E01010446,1637,1480,1,149,7
2021,Wolverhampton 026A,E01010467,1600,1451,2,124,23
2021,Wolverhampton 026B,E01010468,1516,1385,4,112,15
2021,Wolverhampton 026C,E01010469,1429,1305,2,113,9
2021,Wolverhampton 026D,E01010516,1421,1331,4,80,6
2021,Wolverhampton 026E,E01010518,1620,1512,4,95,9
2021,Wolverhampton 027A,E01010414,2179,1971,4,177,27
2021,Wolverhampton 027B,E01010415,1789,1683,4,98,4
2021,Wolverhampton 027C,E01010416,1875,1654,0,143,78
2021,Wolverhampton 027D,E01010422,1852,1661,1,182,8
2021,Wolverhampton 028A,E01010489,1491,1405,2,74,10
2021,Wolverhampton 028B,E01010490,1844,1578,4,248,14
2021,Wolverhampton 028C,E01010491,1556,1427,2,124,3
2021,Wolverhampton 028D,E01010492,1276,1201,3,70,2
2021,Wolverhampton 028E,E01010494,1571,1478,9,73,11
2021,Wolverhampton 029A,E01010449,2467,2192,6,196,73
2021,Wolverhampton 029B,E01010450,2626,2281,6,314,25
2021,Wolverhampton 029C,E01010451,2000,1452,1,531,16
2021,Wolverhampton 029D,E01010452,1645,1528,3,99,15
2021,Wolverhampton 029E,E01010455,2601,2274,0,274,53
2021,Wolverhampton 030A,E01010427,1803,1659,3,118,23
