date,geography,geography code,Length of residence in the UK: Total: All usual residents; measures: Value,Length of residence in the UK: Born in the UK; measures: Value,Length of residence in the UK: 10 years or more; measures: Value,"Length of residence in the UK: 5 years or more, but less than 10 years; measures: Value","Length of residence in the UK: 2 years or more, but less than 5 years; measures: Value",Length of residence in the UK: Less than 2 years; measures: Value
2021,Salford 008C,E01005678,1570,1325,131,65,35,14
2021,Salford 008D,E01005679,1550,1276,134,78,38,24
2021,Salford 008E,E01033978,1027,859,88,42,19,19
2021,Salford 008F,E01033979,2044,1771,127,95,30,21
2021,Salford 009A,E01005687,1801,1629,87,45,26,14
2021,Salford 009B,E01005689,1366,1091,143,56,52,24
2021,Salford 009C,E01005690,1568,1449,63,31,16,9
2021,Salford 009D,E01005693,1431,1338,42,21,21,9
2021,Salford 010A,E01005646,2253,1696,321,77,66,93
2021,Salford 010B,E01005649,1723,1336,253,56,46,32
2021,Salford 010C,E01005650,1992,1370,251,143,92,136
2021,Salford 010D,E01005651,2277,1646,369,106,80,76
2021,Salford 011A,E01005647,1501,1192,195,57,42,15
2021,Salford 011B,E01005648,2351,1637,359,148,121,86
2021,Salford 011C,E01005652,1555,1223,152,94,47,39
2021,Salford 011D,E01005653,1565,1059,179,165,102,60
2021,Salford 012A,E01005671,1568,1319,113,67,37,32
2021,Salford 012B,E01005674,1573,1388,98,41,22,24
2021,Salford 012C,E01005694,1709,1593,74,18,5,19
2021,Salford 012D,E01005696,1781,1618,92,31,15,25
2021,Salford 012E,E01005698,1745,1449,163,68,40,25
2021,Salford 012F,E01005700,1516,1300,113,46,43,14
2021,Salford 013A,E01005716,1633,1501,83,27,13,9
2021,Salford 013B,E01005717,1554,1353,128,30,16,27
2021,Salford 013C,E01005734,1417,1297,72,25,13,10
2021,Salford 013D,E01005735,1425,1349,57,9,9,1
2021,Salford 013E,E01005736,1368,1314,42,8,0,4
2021,Salford 013F,E01005737,1511,1384,105,8,9,5
2021,Salford 013G,E01005739,1999,1799,141,23,17,19
2021,Salford 014A,E01005695,1554,1463,59,16,6,10
2021,Salford 014B,E01005697,1531,1478,31,10,4,8
2021,Salford 014C,E01005738,1930,1776,116,28,6,4
2021,Salford 014D,E01005740,1599,1504,56,16,2,21
2021,Salford 014E,E01005741,1680,1562,86,18,11,3
2021,Salford 014F,E01005742,1556,1497,45,7,4,3
2021,Salford 015A,E01005625,1372,1261,52,26,20,13
2021,Salford 015B,E01005627,1172,1062,58,14,19,19
2021,Salford 015C,E01005699,1791,1678,72,18,21,2
2021,Salford 015D,E01005701,1827,1660,96,34,13,24
2021,Salford 017A,E01005624,1841,1360,256,130,53,42
2021,Salford 017B,E01005680,1733,1398,131,93,71,40
2021,Salford 017C,E01005683,2149,1626,212,156,80,75
2021,Salford 017G,E01033980,1043,691,117,73,79,83
2021,Salford 017H,E01033981,2739,2095,189,125,125,205
2021,Salford 018A,E01005622,1595,1375,84,47,45,44
2021,Salford 018B,E01005623,1267,1145,69,26,14,13
2021,Salford 018C,E01005626,1287,1194,56,10,9,18
2021,Salford 018D,E01005628,1577,1311,135,45,44,42
2021,Salford 019A,E01005725,1460,1244,124,44,20,28
2021,Salford 019B,E01005726,1433,1295,70,24,26,18
2021,Salford 019C,E01005727,1347,1195,81,30,21,20
2021,Salford 019D,E01005728,1792,1649,86,23,21,13
2021,Salford 019E,E01005733,1469,1177,182,73,25,12
2021,Salford 020A,E01005631,1577,1262,150,66,67,32
2021,Salford 020B,E01005632,2452,1878,337,113,72,52
2021,Salford 020C,E01005633,1532,1308,122,42,36,24
2021,Salford 020D,E01005634,1590,1483,68,17,16,6
2021,Salford 020E,E01005635,1552,1304,118,51,37,42
2021,Salford 020F,E01005636,1597,1433,103,22,14,25
2021,Salford 020G,E01005637,1454,1326,69,23,14,22
2021,Salford 021A,E01005629,1485,1291,99,34,36,25
2021,Salford 021B,E01005630,1529,1315,111,42,22,39
2021,Salford 021C,E01005719,2038,1393,220,132,140,153
2021,Salford 021E,E01005722,2033,1528,186,132,103,84
2021,Salford 021F,E01005723,1661,1291,145,102,61,62
2021,Salford 021G,E01005724,1416,1273,81,25,9,28
2021,Salford 021H,E01033982,1911,1523,135,108,75,70
2021,Salford 021I,E01033983,1276,834,134,93,112,103
2021,Salford 023A,E01005654,1966,1356,199,168,129,114
2021,Salford 023B,E01005656,1697,1210,133,119,123,112
2021,Salford 023C,E01005657,1800,1346,183,103,91,77
2021,Salford 023D,E01005721,1550,1297,114,64,49,26
2021,Salford 024C,E01005681,1502,1130,119,66,58,129
2021,Salford 024D,E01005682,1738,1106,248,180,128,76
2021,Salford 024E,E01033984,2444,1591,303,275,186,89
2021,Salford 025A,E01005729,1535,1182,166,97,51,39
2021,Salford 025B,E01005730,1669,1437,122,62,23,25
2021,Salford 025C,E01005731,1566,1204,198,78,64,22
2021,Salford 025D,E01005732,1208,1009,104,60,17,18
2021,Salford 026A,E01005599,1904,1410,210,131,108,45
2021,Salford 026B,E01005600,2038,1626,184,114,68,46
2021,Salford 026C,E01005601,1740,1426,167,75,47,25
2021,Salford 026D,E01005602,1674,1320,168,106,58,22
2021,Salford 027A,E01005603,1810,1427,136,103,90,54
2021,Salford 027B,E01005604,1651,1446,125,30,33,17
2021,Salford 027C,E01005605,1658,1463,106,42,32,15
2021,Salford 027D,E01005638,2211,1644,225,174,97,71
2021,Salford 029A,E01005639,1515,1339,86,56,20,14
2021,Salford 029B,E01005640,1360,1244,61,25,20,10
2021,Salford 029C,E01005641,1365,1293,46,15,7,4
2021,Salford 029D,E01005642,1206,1117,52,20,8,9
2021,Salford 029E,E01005643,1368,1301,48,9,7,3
2021,Salford 029F,E01005644,1517,1439,50,14,8,6
2021,Salford 029G,E01005645,1362,1307,40,5,7,3
2021,Salford 030A,E01005616,1446,1378,42,9,9,8
2021,Salford 030B,E01005617,1480,1431,33,8,5,3
2021,Salford 030C,E01005618,2080,1919,116,19,21,5
2021,Salford 030D,E01005619,1231,1166,40,17,6,2
2021,Salford 030E,E01005620,2550,2327,145,39,18,21
2021,Salford 030F,E01005621,1772,1620,66,42,30,14
2021,Salford 031B,E01005612,2481,1490,469,269,181,72
2021,Salford 031A,E01005613,2699,1480,434,307,245,233
2021,Salford 031C,E01005614,3102,2159,377,215,260,91
2021,Salford 032C,E01005611,2514,1747,323,177,130,137
2021,Salford 032D,E01005615,2372,1490,293,201,211,177
2021,Salford 032A,E01033985,1665,997,271,153,93,151
2021,Salford 032B,E01033986,1523,875,317,121,85,125
2021,Salford 033F,E01032909,1719,1141,135,149,146,148
2021,Salford 033E,E01033330,1541,1002,232,149,60,98
2021,Salford 033A,E01033987,1137,707,110,81,108,131
2021,Salford 033B,E01033988,1312,839,100,113,115,145
2021,Salford 033C,E01033989,1131,692,107,119,115,98
2021,Salford 033D,E01033990,1189,679,89,97,131,193
2021,Salford 034C,E01005610,2939,2414,219,121,72,113
2021,Salford 034D,E01032684,1384,874,175,107,100,128
2021,Salford 034E,E01032906,2043,1314,234,190,134,171
2021,Salford 034A,E01033991,1561,1063,206,116,79,97
2021,Salford 034B,E01033992,1398,898,125,78,109,188
2021,Salford 035C,E01005667,2273,1688,285,150,81,69
2021,Salford 035B,E01032912,2271,1547,262,191,119,152
2021,Salford 035A,E01032914,2120,1296,203,222,195,204
2021,Salford 036C,E01032915,2138,1554,220,173,99,92
2021,Salford 036A,E01033993,1809,1321,164,114,116,94
2021,Salford 036B,E01033994,1173,894,82,70,68,59
2021,Salford 037A,E01033995,1204,630,135,124,128,187
2021,Salford 037B,E01033996,1218,732,120,83,102,181
2021,Salford 037C,E01033997,1030,655,101,96,67,111
2021,Salford 037D,E01033998,1330,866,111,99,111,143
2021,Salford 037E,E01033999,1222,731,127,109,136,119
2021,Stockport 001A,E01005886,1466,1337,73,23,16,17
2021,Stockport 001B,E01005888,1529,1436,59,14,11,9
2021,Stockport 001C,E01005889,1425,1297,77,21,17,13
2021,Stockport 001D,E01005891,1222,1155,52,7,5,3
2021,Stockport 001E,E01005894,1362,1256,81,12,9,4
2021,Stockport 002A,E01005887,1732,1507,149,48,21,7
2021,Stockport 002B,E01005890,1527,1315,140,37,23,12
2021,Stockport 002C,E01005893,2188,1990,104,30,43,21
2021,Stockport 002D,E01005896,1663,1482,86,43,24,28
2021,Stockport 002E,E01005919,1541,1364,100,41,22,14
2021,Stockport 003A,E01005862,1476,1367,87,11,5,6
2021,Stockport 003B,E01005892,1269,1144,72,34,15,4
2021,Stockport 003C,E01005895,1168,1085,66,13,3,1
2021,Stockport 003D,E01005920,1601,1447,112,6,17,19
2021,Stockport 003E,E01005921,1471,1346,70,19,21,15
2021,Stockport 003F,E01005922,1314,1219,71,9,10,5
2021,Stockport 004A,E01005753,1840,1630,113,49,41,7
2021,Stockport 004B,E01005754,2005,1877,71,37,12,8
2021,Stockport 004C,E01005755,1737,1605,76,34,9,13
2021,Stockport 004D,E01005756,2379,1997,162,111,72,37
2021,Stockport 005A,E01005745,1374,1305,58,5,4,2
2021,Stockport 005B,E01005746,1451,1376,53,15,7,0
2021,Stockport 005C,E01005747,1403,1356,35,10,2,0
2021,Stockport 005D,E01005748,1512,1471,36,2,2,1
2021,Stockport 006A,E01005863,1717,1506,144,27,28,12
2021,Stockport 006B,E01005864,1577,1399,103,29,26,20
2021,Stockport 006C,E01005866,1669,1447,110,41,38,33
2021,Stockport 006D,E01005869,1593,1378,158,34,12,11
2021,Stockport 007A,E01005914,1417,1342,50,7,8,10
2021,Stockport 007B,E01005915,1549,1444,50,30,19,6
2021,Stockport 007C,E01005916,1615,1419,111,39,28,18
2021,Stockport 007D,E01005917,1829,1497,152,77,64,39
2021,Stockport 008A,E01005859,1412,1284,88,19,12,9
2021,Stockport 008B,E01005865,1962,1708,191,35,8,20
2021,Stockport 008C,E01005867,1482,1334,105,16,15,12
2021,Stockport 008D,E01005868,1518,1251,194,38,27,8
2021,Stockport 009A,E01005743,1274,1223,41,6,1,3
2021,Stockport 009B,E01005744,1554,1492,36,15,7,4
2021,Stockport 009C,E01005749,1656,1594,47,11,4,0
2021,Stockport 009D,E01005750,1669,1563,70,14,14,8
2021,Stockport 009E,E01005751,1400,1332,51,13,3,1
2021,Stockport 010A,E01005897,1528,1449,58,5,14,2
2021,Stockport 010B,E01005898,1707,1630,54,4,14,5
2021,Stockport 010C,E01005900,1608,1543,47,8,8,2
2021,Stockport 010D,E01005903,1457,1406,42,4,2,3
2021,Stockport 010E,E01005904,1530,1491,36,1,1,1
2021,Stockport 011A,E01005853,1616,1365,170,43,10,28
2021,Stockport 011B,E01005856,1602,1401,136,24,30,11
2021,Stockport 011C,E01005860,1518,1388,100,9,13,8
2021,Stockport 011D,E01005861,1542,1416,99,14,5,8
2021,Stockport 012A,E01005752,1403,1344,45,9,4,1
2021,Stockport 012B,E01005899,1619,1564,44,8,1,2
2021,Stockport 012C,E01005901,1366,1309,45,2,5,5
2021,Stockport 012D,E01005902,1620,1514,73,9,12,12
2021,Stockport 012E,E01005905,1511,1422,51,23,12,3
2021,Stockport 013A,E01005852,1486,1178,230,37,24,17
2021,Stockport 013B,E01005854,1730,1608,99,13,3,7
2021,Stockport 013C,E01005855,1483,1305,139,14,19,6
2021,Stockport 013D,E01005857,1625,1159,345,53,38,30
2021,Stockport 013E,E01005858,1580,1399,112,34,23,12
2021,Stockport 014A,E01005757,1603,1417,120,24,30,12
2021,Stockport 014C,E01005766,1780,1387,186,60,64,83
2021,Stockport 014D,E01005918,1616,1347,111,86,55,17
2021,Stockport 014E,E01033947,1542,1224,108,53,87,70
2021,Stockport 014F,E01033948,1351,1081,107,54,49,60
2021,Stockport 015A,E01005870,1374,1306,44,9,12,3
2021,Stockport 015B,E01005871,1382,1313,39,14,8,8
2021,Stockport 015C,E01005873,1469,1418,33,5,11,2
2021,Stockport 015D,E01005875,1562,1503,41,7,5,6
2021,Stockport 016A,E01005764,1604,1480,63,25,23,13
2021,Stockport 016B,E01005816,1561,1415,82,22,26,16
2021,Stockport 016C,E01005817,1390,1213,68,38,50,21
2021,Stockport 016D,E01005822,1897,1527,156,84,71,59
2021,Stockport 017A,E01005880,1488,1431,50,4,0,3
2021,Stockport 017B,E01005881,1212,1147,56,5,4,0
2021,Stockport 017C,E01005883,1518,1464,44,5,1,4
2021,Stockport 017D,E01005908,1644,1592,40,3,8,1
2021,Stockport 018A,E01005765,1378,1317,38,12,7,4
2021,Stockport 018B,E01005818,1399,1269,78,28,17,7
2021,Stockport 018C,E01005819,1593,1446,102,20,14,11
2021,Stockport 018D,E01005820,1493,1396,52,17,18,10
2021,Stockport 018E,E01005821,1415,1300,76,21,11,7
2021,Stockport 018F,E01005823,1646,1511,77,22,25,11
2021,Stockport 019A,E01005825,1676,1506,86,36,26,22
2021,Stockport 019B,E01005872,1646,1545,64,12,20,5
2021,Stockport 019C,E01005874,1873,1696,99,33,27,18
2021,Stockport 019D,E01005876,1495,1424,42,22,6,1
2021,Stockport 019E,E01005877,1738,1624,75,19,14,6
2021,Stockport 020A,E01005878,1749,1678,48,14,6,3
2021,Stockport 020B,E01005879,1318,1222,50,4,32,10
2021,Stockport 020C,E01005882,1277,1224,47,2,2,2
2021,Stockport 020D,E01005884,1435,1379,45,4,4,3
2021,Stockport 020E,E01005885,1491,1391,64,3,26,7
2021,Stockport 021A,E01005832,1418,1349,52,2,13,2
2021,Stockport 021B,E01005833,1040,976,51,3,2,8
2021,Stockport 021C,E01005835,1393,1335,48,6,2,2
2021,Stockport 021D,E01005837,1542,1478,46,11,4,3
2021,Stockport 021E,E01005843,1450,1397,42,4,6,1
2021,Stockport 022A,E01005769,1552,1381,99,24,23,25
2021,Stockport 022B,E01005778,1408,1307,71,12,12,6
2021,Stockport 022C,E01005779,1472,1367,77,7,14,7
2021,Stockport 022D,E01005780,1481,1376,76,18,5,6
2021,Stockport 022E,E01005781,1656,1503,116,23,11,3
2021,Stockport 023A,E01005759,1677,1523,99,26,15,14
2021,Stockport 023B,E01005760,1932,1618,130,63,67,54
2021,Stockport 023C,E01005797,1413,1283,64,17,17,32
2021,Stockport 023D,E01005800,1615,1503,88,20,3,1
2021,Stockport 023E,E01005804,1131,1045,66,11,8,1
2021,Stockport 024A,E01005824,1508,1429,50,9,13,7
2021,Stockport 024B,E01005826,1610,1474,82,21,27,6
2021,Stockport 024C,E01005827,1754,1609,107,23,9,6
2021,Stockport 024D,E01005828,1374,1297,52,10,11,4
2021,Stockport 024E,E01005829,1189,1115,47,9,5,13
2021,Stockport 025A,E01005768,2068,1719,259,36,40,14
2021,Stockport 025B,E01005770,1497,1307,126,35,16,13
2021,Stockport 025C,E01005771,1438,1265,129,24,15,5
2021,Stockport 025D,E01005775,1665,1473,158,16,16,2
2021,Stockport 026A,E01005761,1409,1188,143,38,31,9
2021,Stockport 026B,E01005762,1973,1748,105,57,48,15
2021,Stockport 026C,E01005763,1731,1541,156,25,6,3
2021,Stockport 026D,E01005799,1874,1619,165,47,28,15
2021,Stockport 027A,E01005798,1642,1464,108,24,31,15
2021,Stockport 027B,E01005801,2216,1946,124,26,43,77
2021,Stockport 027C,E01005802,1484,1407,47,13,14,3
2021,Stockport 027D,E01005803,1395,1333,53,1,6,2
2021,Stockport 027E,E01005830,1539,1412,57,13,26,31
2021,Stockport 027F,E01005831,1644,1467,107,12,21,37
2021,Stockport 028A,E01005767,1634,1286,293,24,9,22
2021,Stockport 028B,E01005772,1551,1254,226,36,17,18
2021,Stockport 028C,E01005773,1570,1376,142,11,24,17
2021,Stockport 028D,E01005774,1547,1362,132,19,22,12
2021,Stockport 028E,E01005776,1716,1273,374,23,31,15
2021,Stockport 029A,E01005909,1533,1474,41,9,6,3
2021,Stockport 029B,E01005910,1615,1528,64,8,12,3
2021,Stockport 029C,E01005911,1329,1280,43,4,1,1
2021,Stockport 029D,E01005912,1497,1449,34,6,4,4
2021,Stockport 030A,E01005782,1277,1171,71,21,9,5
2021,Stockport 030B,E01005783,1551,1416,83,25,23,4
2021,Stockport 030C,E01005784,1495,1235,190,32,20,18
2021,Stockport 030D,E01005785,1673,1523,100,15,14,21
2021,Stockport 030E,E01005786,1848,1661,110,29,18,30
2021,Stockport 031A,E01005834,1543,1368,105,32,15,23
2021,Stockport 031B,E01005836,1833,1671,103,18,30,11
2021,Stockport 031C,E01005838,1781,1530,104,38,56,53
2021,Stockport 031D,E01005840,1601,1413,95,35,28,30
2021,Stockport 032A,E01005927,1305,1171,112,20,1,1
2021,Stockport 032B,E01005928,1619,1443,114,24,25,13
2021,Stockport 032C,E01005929,1422,1205,175,20,11,11
2021,Stockport 032D,E01005930,1678,1531,121,11,7,8
2021,Stockport 033A,E01005806,1187,1131,47,6,2,1
2021,Stockport 033B,E01005813,1364,1230,99,19,10,6
2021,Stockport 033C,E01005814,1294,1222,62,4,4,2
2021,Stockport 033D,E01005815,1436,1372,47,11,5,1
2021,Stockport 034A,E01005777,1558,1361,155,21,12,9
2021,Stockport 034B,E01005787,1331,1213,102,11,1,4
2021,Stockport 034C,E01005788,1565,1418,98,11,24,14
2021,Stockport 034D,E01005790,1220,1039,127,24,23,7
2021,Stockport 035A,E01005805,1540,1487,42,5,3,3
2021,Stockport 035B,E01005807,1548,1487,57,2,1,1
2021,Stockport 035C,E01005839,1296,1233,55,5,2,1
2021,Stockport 035D,E01005841,1481,1370,68,25,13,5
2021,Stockport 036A,E01005844,1548,1189,272,33,16,38
2021,Stockport 036B,E01005845,1657,1393,205,21,19,19
2021,Stockport 036C,E01005849,1651,1469,139,19,12,12
2021,Stockport 036D,E01005851,1621,1332,240,21,21,7
2021,Stockport 037A,E01005808,1375,1244,93,15,9,14
2021,Stockport 037B,E01005809,1225,1080,115,13,10,7
2021,Stockport 037C,E01005810,1560,1345,123,28,43,21
2021,Stockport 037D,E01005811,1302,1207,78,9,2,6
2021,Stockport 037E,E01005812,1203,1083,108,8,3,1
2021,Stockport 038A,E01005842,1581,1511,52,6,5,7
2021,Stockport 038B,E01005906,1436,1373,56,3,1,3
2021,Stockport 038C,E01005907,1347,1285,40,18,4,0
2021,Stockport 038D,E01005913,1419,1350,54,6,3,6
2021,Stockport 039A,E01005789,1675,1552,105,5,10,3
2021,Stockport 039B,E01005791,1569,1462,74,15,12,6
2021,Stockport 039C,E01005793,1526,1353,118,17,20,18
2021,Stockport 039D,E01005795,1365,1258,75,19,3,10
2021,Stockport 039E,E01005796,1247,1156,70,4,6,11
2021,Stockport 040A,E01005846,1714,1440,199,31,18,26
2021,Stockport 040B,E01005847,1579,1367,144,38,5,25
2021,Stockport 040C,E01005848,2079,1719,244,52,39,25
2021,Stockport 040D,E01005850,1806,1575,164,32,26,9
2021,Stockport 041A,E01005792,1531,1440,67,9,4,11
2021,Stockport 041B,E01005794,1267,1134,89,8,10,26
2021,Stockport 041C,E01005923,1499,1407,69,10,7,6
2021,Stockport 041D,E01005931,1394,1306,67,16,0,5
2021,Stockport 042A,E01005924,1305,1221,67,3,4,10
2021,Stockport 042B,E01005925,1430,1315,86,17,10,2
2021,Stockport 042C,E01005926,2242,2038,134,27,29,14
2021,Stockport 042D,E01005932,1280,1217,49,3,9,2
2021,Tameside 001A,E01006053,1948,1881,51,5,10,1
2021,Tameside 001B,E01006054,1806,1685,69,35,13,4
2021,Tameside 001C,E01006055,1505,1438,32,21,9,5
2021,Tameside 001D,E01006057,1529,1466,37,16,5,5
2021,Tameside 001E,E01006058,2076,1950,70,20,26,10
2021,Tameside 001F,E01006059,1447,1370,43,12,8,14
2021,Tameside 002A,E01005938,1567,1415,106,22,10,14
2021,Tameside 002B,E01005939,1271,992,213,33,20,13
2021,Tameside 002C,E01005940,1398,1165,194,15,15,9
2021,Tameside 002D,E01005955,1634,1415,173,14,14,18
2021,Tameside 003A,E01006056,1251,1187,46,15,3,0
2021,Tameside 003B,E01006061,2479,2325,95,26,22,11
2021,Tameside 003C,E01006062,1989,1950,34,3,0,2
2021,Tameside 003D,E01006063,1385,1324,41,3,5,12
2021,Tameside 004A,E01005936,1516,1347,112,14,33,10
2021,Tameside 004B,E01005937,1707,1498,109,40,35,25
2021,Tameside 004C,E01005945,2045,1617,226,62,68,72
2021,Tameside 004D,E01005946,1587,1305,206,23,37,16
2021,Tameside 004E,E01005947,1839,1313,236,109,74,107
2021,Tameside 005A,E01005954,1499,1345,103,28,13,10
2021,Tameside 005B,E01005956,1377,1236,106,18,5,12
2021,Tameside 005C,E01005957,1561,1337,152,41,16,15
2021,Tameside 005D,E01005958,1607,1463,89,21,23,11
2021,Tameside 005E,E01005959,1952,1610,214,85,19,24
2021,Tameside 006A,E01005933,1574,1326,129,46,49,24
2021,Tameside 006B,E01005934,1508,1367,77,32,17,15
2021,Tameside 006C,E01005935,1468,1222,115,37,60,34
2021,Tameside 006D,E01005949,1652,1301,183,82,33,53
2021,Tameside 006E,E01005960,1745,1372,204,81,50,38
2021,Tameside 007A,E01005941,1884,1340,267,96,104,77
2021,Tameside 007B,E01005942,1661,1499,101,37,11,13
2021,Tameside 007C,E01005943,1817,1623,111,31,20,32
2021,Tameside 007D,E01005944,1853,1542,196,46,31,38
2021,Tameside 008A,E01006060,1515,1353,68,24,44,26
2021,Tameside 008B,E01006064,1728,1554,85,45,36,8
2021,Tameside 008C,E01006065,1462,1271,79,53,37,22
2021,Tameside 008D,E01006066,1416,1334,54,7,14,7
2021,Tameside 009A,E01006067,1874,1803,55,8,2,6
2021,Tameside 009B,E01006068,1564,1495,44,13,8,4
2021,Tameside 009C,E01006069,1741,1642,60,23,9,7
2021,Tameside 009D,E01006073,2042,1881,100,22,9,30
2021,Tameside 010A,E01005993,1350,1282,49,4,6,9
2021,Tameside 010B,E01005995,1372,1308,56,0,8,0
2021,Tameside 010C,E01005996,1948,1763,118,38,17,12
2021,Tameside 010D,E01005997,1535,1446,45,18,18,8
2021,Tameside 010E,E01006000,1787,1571,122,44,30,20
2021,Tameside 011A,E01005994,1508,1374,63,39,15,17
2021,Tameside 011B,E01005999,2191,1659,256,137,59,80
2021,Tameside 011C,E01006002,1370,1248,75,9,30,8
2021,Tameside 011D,E01006004,1524,1430,67,6,5,16
2021,Tameside 011E,E01006005,1394,1259,68,36,18,13
2021,Tameside 011F,E01006007,1553,1421,65,23,25,19
2021,Tameside 012A,E01005998,1878,1621,134,57,37,29
2021,Tameside 012B,E01006001,1546,1359,86,52,33,16
2021,Tameside 012C,E01006003,1530,1331,114,33,38,14
2021,Tameside 012D,E01006006,1426,1340,55,25,5,1
2021,Tameside 013A,E01005948,2314,1520,397,165,131,101
2021,Tameside 013B,E01005950,2175,1239,537,197,96,106
2021,Tameside 013C,E01005951,1857,1411,178,92,100,76
2021,Tameside 013E,E01005953,2298,1624,372,139,98,65
2021,Tameside 013F,E01033949,1190,798,246,61,61,24
2021,Tameside 013G,E01033950,1371,967,196,119,71,18
2021,Tameside 014A,E01005961,2962,2619,244,52,20,27
2021,Tameside 014B,E01005962,1419,1292,83,22,8,14
2021,Tameside 014C,E01005968,1377,1287,68,8,8,6
2021,Tameside 014D,E01005969,1299,1189,75,15,11,9
2021,Tameside 015A,E01006022,1936,1765,107,23,27,14
2021,Tameside 015B,E01006023,1577,1476,49,30,14,8
2021,Tameside 015C,E01006070,1399,1339,34,20,0,6
2021,Tameside 015D,E01006071,1709,1603,78,11,9,8
2021,Tameside 015E,E01006072,1615,1533,73,4,1,4
2021,Tameside 016A,E01006009,1331,1206,88,15,7,15
2021,Tameside 016B,E01006017,1398,1359,30,2,6,1
2021,Tameside 016C,E01006018,1313,1273,33,5,0,2
2021,Tameside 016D,E01006021,1365,1307,41,11,4,2
2021,Tameside 017A,E01006008,1386,1296,49,16,10,15
2021,Tameside 017B,E01006010,1404,1316,71,10,3,4
2021,Tameside 017C,E01006012,1961,1825,102,12,10,12
2021,Tameside 017D,E01006015,1347,1275,60,10,1,1
2021,Tameside 017E,E01006016,1944,1661,111,65,57,50
2021,Tameside 018A,E01006011,1708,1552,114,19,13,10
2021,Tameside 018B,E01006013,1307,1239,46,16,2,4
2021,Tameside 018C,E01006014,1279,1183,71,17,6,2
2021,Tameside 018D,E01006019,1503,1430,53,8,5,7
2021,Tameside 018E,E01006020,1638,1564,61,12,0,1
2021,Tameside 019A,E01005963,1160,1097,37,14,5,7
2021,Tameside 019B,E01005964,1524,1414,64,23,16,7
2021,Tameside 019C,E01005965,1731,1535,99,64,25,8
2021,Tameside 019D,E01005966,1578,1445,81,24,14,14
2021,Tameside 019E,E01005967,1424,1246,79,59,15,25
2021,Tameside 020A,E01006031,2255,2051,137,27,22,18
2021,Tameside 020B,E01006032,1527,1396,81,22,13,15
2021,Tameside 020C,E01006033,1767,1648,67,15,30,7
2021,Tameside 020D,E01006034,2133,1999,62,27,34,11
2021,Tameside 020E,E01006035,2149,1999,104,21,19,6
2021,Tameside 020F,E01006036,2150,1939,141,31,15,24
2021,Tameside 021A,E01005970,1412,1317,75,14,2,4
2021,Tameside 021B,E01005972,1719,1528,79,42,46,24
2021,Tameside 021C,E01005974,1692,1519,89,43,23,18
2021,Tameside 021D,E01005975,1546,1395,74,42,29,6
2021,Tameside 022A,E01006024,1762,1685,65,8,3,1
2021,Tameside 022B,E01006026,1527,1415,66,25,11,10
2021,Tameside 022C,E01006037,1601,1562,30,6,2,1
2021,Tameside 022D,E01006038,1586,1504,62,11,7,2
2021,Tameside 023A,E01006047,1326,1272,33,16,2,3
2021,Tameside 023B,E01006048,1596,1500,71,9,13,3
2021,Tameside 023C,E01006049,1548,1488,48,3,5,4
2021,Tameside 023D,E01006051,1627,1549,67,7,3,1
2021,Tameside 024A,E01005985,1554,1475,63,7,5,4
2021,Tameside 024B,E01005987,1518,1431,71,10,2,4
2021,Tameside 024C,E01005988,1598,1518,47,9,14,10
2021,Tameside 024D,E01005990,1372,1307,45,8,3,9
2021,Tameside 024E,E01005991,1493,1389,70,14,6,14
2021,Tameside 025A,E01005971,1354,1254,71,7,13,9
2021,Tameside 025B,E01005986,1245,1175,45,9,13,3
2021,Tameside 025C,E01005989,1203,1169,17,2,15,0
2021,Tameside 025D,E01005992,1207,1121,59,16,3,8
2021,Tameside 026A,E01005973,1367,1319,37,5,4,2
2021,Tameside 026B,E01005976,1482,1393,57,15,14,3
2021,Tameside 026C,E01005977,1451,1385,53,1,5,7
2021,Tameside 026D,E01005978,1336,1238,55,14,18,11
2021,Tameside 027A,E01006025,1918,1736,107,49,14,12
2021,Tameside 027B,E01006027,2342,2136,110,61,27,8
2021,Tameside 027C,E01006050,1841,1734,61,27,15,4
2021,Tameside 027D,E01006052,1580,1487,61,20,9,3
2021,Tameside 028A,E01006028,1776,1547,141,40,26,22
2021,Tameside 028B,E01006029,1935,1460,293,69,81,32
2021,Tameside 028C,E01006030,1869,1753,72,19,20,5
2021,Tameside 028D,E01006039,1354,1018,261,30,26,19
2021,Tameside 028E,E01006040,1893,1431,316,56,67,23
2021,Tameside 028F,E01006041,1719,1421,190,46,41,21
2021,Tameside 029A,E01005979,1585,1510,58,12,5,0
2021,Tameside 029B,E01005980,1449,1383,40,15,7,4
2021,Tameside 029C,E01005981,1647,1539,75,16,15,2
2021,Tameside 029D,E01005982,1326,1227,58,15,22,4
2021,Tameside 029E,E01005983,1508,1437,52,10,7,2
2021,Tameside 029F,E01005984,1605,1449,82,26,35,13
2021,Tameside 030A,E01006042,1698,1632,43,11,10,2
2021,Tameside 030B,E01006043,1437,1345,61,15,8,8
2021,Tameside 030C,E01006044,1523,1460,45,8,9,1
2021,Tameside 030D,E01006045,1253,1220,26,1,5,1
2021,Tameside 030E,E01006046,1528,1478,44,3,1,2
2021,Trafford 001A,E01006109,1151,708,280,74,39,50
2021,Trafford 001B,E01006110,1876,1303,420,65,54,34
2021,Trafford 001C,E01006111,1775,1133,458,77,67,40
2021,Trafford 001D,E01006112,2048,1308,554,83,59,44
