date,geography,geography code,Population Density: Persons per square kilometre; measures: Value
2021,Birmingham 062A,E01009512,5270.6
2021,Birmingham 062B,E01009514,5896.0
2021,Birmingham 062C,E01009516,6623.7
2021,Birmingham 062D,E01009517,5661.9
2021,Birmingham 063A,E01009325,10494.0
2021,Birmingham 063D,E01009342,5143.7
2021,Birmingham 063E,E01009343,12877.0
2021,Birmingham 063F,E01033642,14133.9
2021,Birmingham 064A,E01008986,6879.4
2021,Birmingham 064B,E01008987,9857.8
2021,Birmingham 064C,E01008988,5483.1
2021,Birmingham 064D,E01008989,6203.7
2021,Birmingham 064E,E01008990,1550.6
2021,Birmingham 064F,E01008991,2733.6
2021,Birmingham 066A,E01008882,8357.1
2021,Birmingham 066B,E01008896,9299.0
2021,Birmingham 066C,E01008898,8976.4
2021,Birmingham 066D,E01009326,4315.8
2021,Birmingham 066E,E01009341,3059.8
2021,Birmingham 066F,E01009513,5295.5
2021,Birmingham 067A,E01008881,4396.6
2021,Birmingham 067B,E01008897,8684.2
2021,Birmingham 067C,E01009515,5139.0
2021,Birmingham 067D,E01009518,4529.6
2021,Birmingham 067E,E01009521,6193.5
2021,Birmingham 069A,E01009302,3891.4
2021,Birmingham 069B,E01009314,6653.0
2021,Birmingham 069C,E01009321,2273.8
2021,Birmingham 069D,E01009322,2586.0
2021,Birmingham 069E,E01009323,7201.3
2021,Birmingham 070A,E01009329,11544.8
2021,Birmingham 070B,E01009334,12238.5
2021,Birmingham 070C,E01009337,12994.1
2021,Birmingham 070D,E01009338,3769.3
2021,Birmingham 070E,E01009380,17343.3
2021,Birmingham 071A,E01009362,6808.1
2021,Birmingham 071B,E01009363,3006.4
2021,Birmingham 071C,E01009364,4931.5
2021,Birmingham 071D,E01009365,4738.3
2021,Birmingham 071E,E01009379,5464.7
2021,Birmingham 072A,E01009312,5515.1
2021,Birmingham 072B,E01009324,6490.8
2021,Birmingham 072C,E01009519,6292.0
2021,Birmingham 072D,E01009520,5672.2
2021,Birmingham 073A,E01009066,2917.4
2021,Birmingham 073B,E01009070,4041.7
2021,Birmingham 073C,E01009252,4332.9
2021,Birmingham 073D,E01009260,3166.9
2021,Birmingham 073E,E01009261,4923.9
2021,Birmingham 074A,E01008984,6634.2
2021,Birmingham 074B,E01008994,3154.4
2021,Birmingham 074C,E01008996,7623.7
2021,Birmingham 074D,E01008997,2652.6
2021,Birmingham 075A,E01009065,2943.9
2021,Birmingham 075B,E01009067,4958.8
2021,Birmingham 075C,E01009068,7268.6
2021,Birmingham 075D,E01009069,6402.7
2021,Birmingham 075E,E01009072,5246.7
2021,Birmingham 076A,E01008885,7008.8
2021,Birmingham 076B,E01008886,3526.2
2021,Birmingham 076C,E01008888,7337.2
2021,Birmingham 076D,E01009313,6373.8
2021,Birmingham 077A,E01009368,14277.7
2021,Birmingham 077D,E01009371,8102.4
2021,Birmingham 077E,E01009397,11571.1
2021,Birmingham 077F,E01033650,12614.7
2021,Birmingham 078A,E01008883,5064.6
2021,Birmingham 078B,E01008884,3162.9
2021,Birmingham 078C,E01008887,3773.7
2021,Birmingham 078D,E01008889,2149.4
2021,Birmingham 079A,E01008982,3956.1
2021,Birmingham 079C,E01008992,2646.0
2021,Birmingham 079E,E01009283,4909.6
2021,Birmingham 079G,E01034936,4129.6
2021,Birmingham 079H,E01034937,1053.1
2021,Birmingham 080A,E01009249,6262.3
2021,Birmingham 080B,E01009250,3558.8
2021,Birmingham 080C,E01009251,5845.4
2021,Birmingham 080D,E01009253,4212.5
2021,Birmingham 080E,E01009255,6428.0
2021,Birmingham 080F,E01009257,6901.8
2021,Birmingham 081A,E01009315,3413.7
2021,Birmingham 081B,E01009316,5508.8
2021,Birmingham 081C,E01009317,4686.7
2021,Birmingham 081D,E01009318,2158.1
2021,Birmingham 081E,E01009319,6232.4
2021,Birmingham 081F,E01009320,2601.5
2021,Birmingham 082A,E01009372,20532.5
2021,Birmingham 082B,E01009373,21266.6
2021,Birmingham 082D,E01009396,15223.2
2021,Birmingham 082F,E01033643,14903.1
2021,Birmingham 083A,E01009367,4924.4
2021,Birmingham 083B,E01009375,11179.1
2021,Birmingham 083C,E01009377,12073.8
2021,Birmingham 083D,E01009383,12181.0
2021,Birmingham 083E,E01009399,19116.3
2021,Birmingham 084A,E01009366,7648.9
2021,Birmingham 084B,E01009374,5606.8
2021,Birmingham 084C,E01009376,7377.1
2021,Birmingham 084F,E01033648,12052.6
2021,Birmingham 085A,E01009073,9686.7
2021,Birmingham 085B,E01009074,8985.8
2021,Birmingham 085C,E01009254,5626.1
2021,Birmingham 085D,E01009256,6737.6
2021,Birmingham 085E,E01009258,3746.3
2021,Birmingham 087B,E01009071,1833.6
2021,Birmingham 087C,E01009075,8515.1
2021,Birmingham 087E,E01009078,5103.1
2021,Birmingham 087F,E01033562,2388.1
2021,Birmingham 088C,E01009183,2286.1
2021,Birmingham 088D,E01009186,1401.6
2021,Birmingham 088F,E01034938,12965.2
2021,Birmingham 088G,E01034939,8461.9
2021,Birmingham 089A,E01008890,5991.6
2021,Birmingham 089B,E01008891,5387.5
2021,Birmingham 089C,E01008892,10399.4
2021,Birmingham 089D,E01008893,5960.9
2021,Birmingham 089E,E01008894,6015.1
2021,Birmingham 089F,E01008895,6677.2
2021,Birmingham 089G,E01009015,5275.2
2021,Birmingham 090A,E01009014,7076.7
2021,Birmingham 090B,E01009018,5539.7
2021,Birmingham 090C,E01009026,6337.3
2021,Birmingham 090D,E01009028,9633.6
2021,Birmingham 090E,E01009029,6430.0
2021,Birmingham 092A,E01009182,7823.8
2021,Birmingham 092B,E01009184,3475.2
2021,Birmingham 092C,E01009187,4631.0
2021,Birmingham 092D,E01009188,5399.8
2021,Birmingham 092E,E01009384,6984.5
2021,Birmingham 092F,E01009385,5665.2
2021,Birmingham 093A,E01009185,3871.8
2021,Birmingham 093B,E01009389,9837.4
2021,Birmingham 093C,E01009390,8161.2
2021,Birmingham 093D,E01009394,6578.0
2021,Birmingham 094A,E01008918,4226.3
2021,Birmingham 094B,E01008920,3140.3
2021,Birmingham 094C,E01008921,2332.6
2021,Birmingham 094D,E01008931,2304.5
2021,Birmingham 094E,E01009259,2430.0
2021,Birmingham 095A,E01008919,2560.5
2021,Birmingham 095B,E01009064,5435.1
2021,Birmingham 095C,E01009077,4266.8
2021,Birmingham 095D,E01009291,4363.0
2021,Birmingham 095E,E01009500,4215.4
2021,Birmingham 096A,E01009284,6555.0
2021,Birmingham 096C,E01009286,8870.8
2021,Birmingham 096E,E01009289,17742.6
2021,Birmingham 096F,E01009290,19317.5
2021,Birmingham 096H,E01034940,17194.6
2021,Birmingham 096I,E01034941,23463.7
2021,Birmingham 097A,E01009017,8758.5
2021,Birmingham 097B,E01009043,7202.2
2021,Birmingham 097C,E01009044,12108.5
2021,Birmingham 097D,E01009045,4951.6
2021,Birmingham 097E,E01009046,4595.0
2021,Birmingham 097F,E01009395,5539.2
2021,Birmingham 098A,E01009016,6737.4
2021,Birmingham 098B,E01009022,4952.6
2021,Birmingham 098C,E01009023,6514.3
2021,Birmingham 098D,E01009030,6710.6
2021,Birmingham 099A,E01009281,2249.4
2021,Birmingham 099B,E01009292,4180.9
2021,Birmingham 099C,E01009294,2479.8
2021,Birmingham 099D,E01009295,4590.3
2021,Birmingham 100A,E01009280,3945.1
2021,Birmingham 100B,E01009282,4265.1
2021,Birmingham 100C,E01009288,2813.5
2021,Birmingham 100D,E01009293,7117.9
2021,Birmingham 100E,E01009296,6555.8
2021,Birmingham 101A,E01008924,3625.1
2021,Birmingham 101B,E01009501,5418.6
2021,Birmingham 101C,E01009502,5979.3
2021,Birmingham 101D,E01009503,6304.2
2021,Birmingham 101E,E01009505,4856.3
2021,Birmingham 102A,E01008917,3493.0
2021,Birmingham 102B,E01008923,5197.1
2021,Birmingham 102C,E01008925,4620.8
2021,Birmingham 102D,E01008927,3565.0
2021,Birmingham 102E,E01008928,4654.5
2021,Birmingham 103A,E01009019,5641.3
2021,Birmingham 103B,E01009020,7528.4
2021,Birmingham 103C,E01009021,7221.5
2021,Birmingham 103D,E01009024,8736.3
2021,Birmingham 103E,E01009025,8952.6
2021,Birmingham 103F,E01009033,8210.2
2021,Birmingham 104A,E01009175,5284.3
2021,Birmingham 104B,E01009177,10206.1
2021,Birmingham 104C,E01009178,5942.2
2021,Birmingham 104D,E01009179,4679.8
2021,Birmingham 104E,E01009189,6133.8
2021,Birmingham 105A,E01008933,3521.7
2021,Birmingham 105B,E01008934,5766.3
2021,Birmingham 105C,E01009031,4140.8
2021,Birmingham 105D,E01009037,3869.1
2021,Birmingham 105E,E01009176,2023.5
2021,Birmingham 106C,E01008929,2995.5
2021,Birmingham 106D,E01008930,1261.9
2021,Birmingham 106E,E01009495,4315.8
2021,Birmingham 106F,E01033629,2728.0
2021,Birmingham 107A,E01008953,4669.2
2021,Birmingham 107B,E01008963,3035.1
2021,Birmingham 107C,E01008964,5287.7
2021,Birmingham 107D,E01008965,4929.1
2021,Birmingham 107E,E01008966,6665.4
2021,Birmingham 108A,E01009032,6279.3
2021,Birmingham 108B,E01009034,6078.9
2021,Birmingham 108C,E01009035,6064.9
2021,Birmingham 108D,E01009036,5315.4
2021,Birmingham 109A,E01009494,6424.5
2021,Birmingham 109B,E01009496,3048.6
2021,Birmingham 109C,E01009497,4695.4
2021,Birmingham 109D,E01009504,3529.8
2021,Birmingham 109E,E01009506,3952.3
2021,Birmingham 110A,E01008967,4347.1
2021,Birmingham 110B,E01008968,5313.7
2021,Birmingham 110C,E01008970,7427.4
2021,Birmingham 110D,E01008981,4617.7
2021,Birmingham 111A,E01008932,4267.9
2021,Birmingham 111B,E01008935,3164.2
2021,Birmingham 111C,E01008936,4857.0
2021,Birmingham 111D,E01008938,7895.5
2021,Birmingham 111E,E01008939,4810.7
2021,Birmingham 112A,E01008951,3757.0
2021,Birmingham 112B,E01008952,4629.3
2021,Birmingham 112C,E01008955,3492.5
2021,Birmingham 112D,E01008956,3719.1
2021,Birmingham 112E,E01008957,6826.9
2021,Birmingham 113A,E01008950,2631.8
2021,Birmingham 113B,E01008954,2781.7
2021,Birmingham 113C,E01008958,4747.5
2021,Birmingham 113D,E01009493,5634.4
2021,Birmingham 115A,E01008937,4602.6
2021,Birmingham 115B,E01008940,4097.7
2021,Birmingham 115C,E01008941,6666.7
2021,Birmingham 115D,E01008944,4152.4
2021,Birmingham 116A,E01008959,4639.7
2021,Birmingham 116B,E01008960,6573.0
2021,Birmingham 116C,E01008961,5172.3
2021,Birmingham 116D,E01008962,7658.3
2021,Birmingham 117A,E01008942,6564.9
2021,Birmingham 117B,E01008943,2957.8
2021,Birmingham 117C,E01008969,3820.0
2021,Birmingham 117D,E01008971,3436.1
2021,Birmingham 118A,E01008972,3780.6
2021,Birmingham 118B,E01008973,5083.3
2021,Birmingham 118C,E01008974,4257.4
2021,Birmingham 118D,E01008975,4357.7
2021,Birmingham 119A,E01009172,3433.3
2021,Birmingham 119B,E01009173,7683.9
2021,Birmingham 119C,E01009174,5383.6
2021,Birmingham 119D,E01009498,3883.1
2021,Birmingham 119E,E01009499,6098.5
2021,Birmingham 120A,E01009205,3575.6
2021,Birmingham 120B,E01009206,4309.7
2021,Birmingham 120C,E01009211,5634.5
2021,Birmingham 120D,E01009218,3224.7
2021,Birmingham 120E,E01009219,5600.2
2021,Birmingham 121A,E01008976,4273.8
2021,Birmingham 121B,E01008978,6428.9
2021,Birmingham 121C,E01008979,4689.8
2021,Birmingham 121D,E01008980,5492.1
2021,Birmingham 122A,E01008945,6576.0
2021,Birmingham 122B,E01008946,4696.9
2021,Birmingham 122C,E01008947,7106.4
2021,Birmingham 122D,E01008948,5534.6
2021,Birmingham 122E,E01008949,6110.0
2021,Birmingham 123A,E01008977,4414.3
2021,Birmingham 123B,E01009109,7710.8
2021,Birmingham 123C,E01009119,1434.3
2021,Birmingham 123D,E01009120,4757.2
2021,Birmingham 124A,E01009162,3296.3
2021,Birmingham 124B,E01009207,5264.2
2021,Birmingham 124C,E01009208,6004.3
2021,Birmingham 124D,E01009209,4632.8
2021,Birmingham 124E,E01009213,4294.9
2021,Birmingham 125B,E01009155,4942.2
2021,Birmingham 125D,E01009157,8190.0
2021,Birmingham 125E,E01009160,7152.2
2021,Birmingham 125F,E01009161,5453.9
2021,Birmingham 125H,E01034942,8310.3
2021,Birmingham 125I,E01034943,3765.9
2021,Birmingham 126A,E01009117,7317.3
2021,Birmingham 126B,E01009210,6215.4
2021,Birmingham 126C,E01009212,5325.7
2021,Birmingham 126D,E01009214,4056.1
2021,Birmingham 126E,E01009215,5163.6
2021,Birmingham 127A,E01009108,3330.1
2021,Birmingham 127B,E01009111,5935.5
2021,Birmingham 127C,E01009112,5227.9
2021,Birmingham 127D,E01009116,1317.2
2021,Birmingham 127E,E01009118,6036.4
2021,Birmingham 128A,E01009107,4759.9
2021,Birmingham 128B,E01009110,3527.6
2021,Birmingham 128C,E01009113,3414.6
2021,Birmingham 128D,E01009114,5284.6
2021,Birmingham 128E,E01009115,4210.5
2021,Birmingham 129A,E01009158,3166.8
2021,Birmingham 129C,E01009165,4022.2
2021,Birmingham 129D,E01009169,6718.9
2021,Birmingham 129E,E01034944,2050.3
2021,Birmingham 129F,E01034945,1636.4
2021,Birmingham 130A,E01009159,2834.8
2021,Birmingham 130B,E01009164,6426.0
2021,Birmingham 130C,E01009167,6376.4
2021,Birmingham 130D,E01009171,4586.7
2021,Birmingham 131A,E01009166,7677.5
2021,Birmingham 131B,E01009168,5863.2
2021,Birmingham 131C,E01009170,4950.0
2021,Birmingham 131D,E01009216,5589.8
2021,Birmingham 131E,E01009217,6152.9
2021,Birmingham 132A,E01009039,6492.6
2021,Birmingham 132B,E01009040,4178.0
2021,Birmingham 132C,E01009041,6736.2
2021,Birmingham 132D,E01009042,5698.2
2021,Birmingham 132E,E01032589,6331.3
2021,Birmingham 133A,E01009262,4278.2
2021,Birmingham 133B,E01009267,5090.7
2021,Birmingham 133C,E01009276,3227.0
2021,Birmingham 133D,E01009278,3894.6
2021,Birmingham 133E,E01009279,5135.6
2021,Birmingham 133F,E01032591,941.0
2021,Birmingham 134A,E01008995,10197.1
2021,Birmingham 134B,E01033557,14623.9
2021,Birmingham 134C,E01033624,10404.7
2021,Birmingham 134D,E01033626,20032.9
2021,Birmingham 134E,E01033640,7308.3
2021,Birmingham 135B,E01033567,14669.3
2021,Birmingham 135C,E01033615,2876.9
2021,Birmingham 135D,E01033616,10298.4
2021,Birmingham 135E,E01034946,6043.7
2021,Birmingham 135F,E01034947,3152.7
2021,Birmingham 136A,E01009143,6485.4
2021,Birmingham 136B,E01009146,10458.5
2021,Birmingham 136C,E01033564,12468.1
2021,Birmingham 136E,E01034948,12479.1
2021,Birmingham 136F,E01034949,13265.7
2021,Birmingham 137A,E01009141,6791.5
2021,Birmingham 137B,E01033565,8567.1
2021,Birmingham 137C,E01033618,20098.8
2021,Birmingham 137E,E01033627,3617.1
2021,Birmingham 137F,E01034950,24649.1
2021,Birmingham 137G,E01034951,6531.0
2021,Birmingham 138A,E01033620,1990.4
2021,Birmingham 138B,E01033622,10545.7
2021,Birmingham 138C,E01033623,6511.1
2021,Birmingham 138D,E01033625,9907.5
2021,Birmingham 139A,E01009200,2404.2
2021,Birmingham 139B,E01009327,13338.7
2021,Birmingham 139C,E01009328,18508.0
2021,Birmingham 139D,E01009331,14488.7
2021,Birmingham 139E,E01009332,5177.0
2021,Birmingham 139F,E01009333,13639.4
2021,Birmingham 139G,E01009335,9145.9
2021,Birmingham 139H,E01009344,15826.8
2021,Birmingham 141A,E01009008,3512.3
2021,Birmingham 141B,E01009011,3876.0
2021,Birmingham 141C,E01009012,4565.1
2021,Birmingham 141G,E01009079,4457.1
2021,Birmingham 141F,E01009080,5029.8
2021,Birmingham 141H,E01009081,9061.5
2021,Birmingham 141I,E01009083,7270.7
2021,Birmingham 141E,E01009102,844.1
2021,Birmingham 141D,E01009104,6482.4
2021,Birmingham 142A,E01009339,2801.3
2021,Birmingham 142D,E01009382,8305.0
2021,Birmingham 142E,E01009392,14146.1
2021,Birmingham 142B,E01034952,3110.7
2021,Birmingham 142C,E01034953,8803.7
2021,Birmingham 143C,E01009391,12792.3
2021,Birmingham 143D,E01009393,11229.7
2021,Birmingham 143A,E01034954,19461.9
2021,Birmingham 143B,E01034955,5062.4
2021,Coventry 001A,E01009589,2861.2
2021,Coventry 001F,E01032536,2020.7
2021,Coventry 001G,E01032537,5071.9
2021,Coventry 001H,E01032538,3547.3
2021,Coventry 002A,E01009590,463.6
2021,Coventry 002B,E01009591,4734.8
2021,Coventry 002C,E01009593,6418.7
2021,Coventry 002D,E01009598,5506.4
2021,Coventry 004A,E01009604,5079.5
2021,Coventry 004B,E01009605,4014.2
2021,Coventry 004C,E01009607,5802.3
2021,Coventry 004D,E01009608,6243.8
2021,Coventry 004E,E01009610,6127.0
2021,Coventry 005A,E01009564,5411.1
2021,Coventry 005B,E01009575,3249.1
2021,Coventry 005C,E01009606,5713.9
2021,Coventry 005D,E01009609,6250.0
2021,Coventry 006A,E01009524,2970.0
2021,Coventry 006B,E01009525,5586.6
2021,Coventry 006C,E01009527,6949.8
2021,Coventry 006D,E01009594,5730.3
2021,Coventry 007A,E01009577,7992.6
2021,Coventry 007B,E01009579,4754.5
2021,Coventry 007C,E01009581,5291.5
2021,Coventry 007D,E01009584,1177.9
2021,Coventry 007E,E01009585,7402.5
2021,Coventry 007F,E01009709,5677.0
2021,Coventry 008A,E01009576,5673.4
2021,Coventry 008B,E01009578,1348.7
2021,Coventry 008C,E01009582,5349.1
2021,Coventry 008D,E01009583,5811.3
2021,Coventry 008E,E01009586,5127.7
2021,Coventry 009A,E01009565,10556.5
2021,Coventry 009B,E01009566,4507.7
2021,Coventry 009C,E01009567,4623.0
2021,Coventry 009D,E01009568,9769.2
2021,Coventry 010A,E01009523,130.7
2021,Coventry 010B,E01009526,614.5
2021,Coventry 010C,E01009528,2638.1
2021,Coventry 010D,E01009531,3777.3
2021,Coventry 011A,E01009587,3157.2
2021,Coventry 011B,E01009624,7893.7
2021,Coventry 011C,E01009625,9243.8
2021,Coventry 011D,E01009626,4203.2
2021,Coventry 012A,E01009622,6599.6
2021,Coventry 012B,E01009623,7962.3
2021,Coventry 012C,E01009627,7992.1
2021,Coventry 012D,E01009628,6980.8
2021,Coventry 013A,E01009599,2302.8
2021,Coventry 013B,E01009663,4908.3
2021,Coventry 013C,E01009710,2762.7
2021,Coventry 013D,E01009711,3701.2
2021,Coventry 014A,E01009522,3889.2
2021,Coventry 014B,E01009529,7170.4
2021,Coventry 014C,E01009530,5553.4
2021,Coventry 014D,E01009645,8853.0
2021,Coventry 015A,E01009569,5329.2
2021,Coventry 015B,E01009570,9727.2
2021,Coventry 015C,E01009571,9148.4
2021,Coventry 015E,E01009573,7552.9
2021,Coventry 015F,E01009574,5567.1
2021,Coventry 015G,E01034735,5846.3
2021,Coventry 015H,E01034736,3741.8
2021,Coventry 016A,E01009655,9532.9
2021,Coventry 016B,E01009656,5223.1
2021,Coventry 016C,E01009659,10679.6
2021,Coventry 016D,E01009662,3749.0
2021,Coventry 016E,E01009664,7717.1
2021,Coventry 017A,E01009643,4346.5
2021,Coventry 017B,E01009644,7367.0
2021,Coventry 017C,E01009647,3694.5
2021,Coventry 017D,E01009648,6020.8
2021,Coventry 017E,E01009652,2706.6
2021,Coventry 017F,E01009653,7907.8
2021,Coventry 018A,E01009613,7062.3
2021,Coventry 018B,E01009657,6784.7
2021,Coventry 018C,E01009712,4913.0
2021,Coventry 018D,E01009714,7598.0
2021,Coventry 018E,E01009716,6586.0
2021,Coventry 019A,E01009580,976.1
2021,Coventry 019B,E01009713,3864.6
2021,Coventry 019C,E01009715,3926.0
2021,Coventry 019D,E01009717,1805.0
2021,Coventry 019E,E01009718,3933.8
2021,Coventry 020B,E01009630,5429.9
2021,Coventry 020C,E01009631,7000.0
2021,Coventry 020D,E01009632,5632.2
2021,Coventry 020E,E01009650,7425.4
2021,Coventry 020F,E01034737,8519.2
2021,Coventry 020G,E01034738,8704.4
2021,Coventry 021A,E01009614,7033.8
2021,Coventry 021B,E01009654,9149.3
2021,Coventry 021C,E01009658,5378.6
2021,Coventry 021D,E01009660,6688.6
2021,Coventry 022A,E01009646,7536.1
2021,Coventry 022B,E01009692,2278.5
2021,Coventry 022C,E01009693,5943.1
2021,Coventry 022D,E01009694,3334.1
2021,Coventry 023A,E01009695,4344.8
2021,Coventry 023B,E01009696,4858.1
2021,Coventry 023C,E01009704,3986.5
2021,Coventry 023D,E01009705,3797.8
2021,Coventry 024A,E01009636,13177.1
2021,Coventry 024B,E01009637,17732.1
2021,Coventry 024C,E01009638,5596.4
2021,Coventry 024D,E01009639,13382.0
2021,Coventry 024E,E01009640,12009.0
2021,Coventry 024F,E01009641,11157.9
2021,Coventry 025A,E01009697,3070.1
2021,Coventry 025B,E01009698,4634.7
2021,Coventry 025D,E01009706,4733.8
2021,Coventry 025E,E01034739,6402.6
2021,Coventry 025F,E01034740,3536.8
2021,Coventry 026A,E01009649,4244.6
2021,Coventry 026B,E01009684,6412.8
2021,Coventry 026C,E01009685,5915.2
2021,Coventry 026D,E01009686,2005.2
2021,Coventry 026E,E01009687,3627.6
2021,Coventry 027A,E01009615,6779.5
2021,Coventry 027B,E01009616,8964.3
2021,Coventry 027C,E01009617,6523.1
2021,Coventry 027D,E01009618,6253.7
2021,Coventry 027E,E01009620,6208.1
2021,Coventry 027F,E01009621,5711.0
2021,Coventry 028A,E01009633,5841.7
2021,Coventry 028B,E01009634,8129.6
2021,Coventry 028D,E01009661,8955.0
2021,Coventry 028E,E01034741,6708.6
2021,Coventry 028F,E01034742,12881.2
2021,Coventry 029A,E01009674,5264.3
2021,Coventry 029B,E01009699,5321.2
2021,Coventry 029C,E01009700,4171.9
2021,Coventry 029D,E01009701,2517.2
2021,Coventry 029E,E01009702,4108.4
2021,Coventry 030A,E01009688,6968.4
2021,Coventry 030B,E01009689,7438.3
2021,Coventry 030C,E01009690,5219.7
2021,Coventry 030D,E01009691,11091.1
2021,Coventry 031A,E01009548,3470.1
2021,Coventry 031B,E01009553,5336.5
2021,Coventry 031D,E01009651,9728.0
2021,Coventry 031E,E01034743,6994.2
2021,Coventry 031F,E01034744,5007.9
2021,Coventry 032A,E01009676,3837.5
2021,Coventry 032B,E01009681,5038.3
2021,Coventry 032C,E01009682,6158.8
2021,Coventry 032D,E01009683,4996.1
2021,Coventry 033A,E01009532,3381.1
2021,Coventry 033B,E01009535,5560.5
2021,Coventry 033C,E01009536,4114.7
2021,Coventry 033D,E01009543,2914.2
2021,Coventry 033E,E01009707,6435.7
2021,Coventry 033F,E01009708,3731.4
2021,Coventry 034A,E01009554,8028.7
2021,Coventry 034B,E01009555,2058.9
2021,Coventry 034C,E01009556,5508.5
2021,Coventry 034D,E01009557,1317.1
2021,Coventry 034E,E01009558,7623.2
2021,Coventry 034F,E01009559,1417.3
2021,Coventry 035C,E01009537,5052.4
2021,Coventry 035D,E01009538,1877.0
2021,Coventry 035F,E01009612,6549.8
2021,Coventry 035G,E01032527,6068.6
2021,Coventry 035H,E01032528,3130.1
2021,Coventry 035I,E01034745,2853.0
2021,Coventry 035J,E01034746,6416.7
2021,Coventry 036C,E01009679,5323.3
2021,Coventry 036F,E01032532,1406.3
2021,Coventry 036G,E01032533,1428.6
2021,Coventry 036H,E01034747,2347.9
2021,Coventry 036I,E01034748,3420.9
2021,Coventry 037B,E01009549,4136.3
2021,Coventry 037C,E01009550,7338.7
2021,Coventry 037E,E01009552,5251.2
2021,Coventry 037F,E01032534,7818.9
2021,Coventry 037G,E01032535,5644.5
2021,Coventry 038A,E01009544,1222.9
2021,Coventry 038E,E01032529,1117.8
2021,Coventry 038F,E01032530,1246.7
2021,Coventry 038G,E01034749,8000.8
2021,Coventry 038H,E01034750,6950.6
2021,Coventry 039A,E01009539,4683.1
2021,Coventry 039B,E01009540,6216.7
2021,Coventry 039C,E01009541,3931.6
2021,Coventry 039D,E01009542,5641.5
2021,Coventry 040A,E01009560,4079.3
2021,Coventry 040B,E01009561,3117.3
2021,Coventry 040C,E01009562,4494.6
2021,Coventry 040D,E01009563,5555.2
2021,Coventry 040E,E01009672,3381.6
2021,Coventry 041A,E01009666,5870.4
2021,Coventry 041B,E01009667,3448.9
2021,Coventry 041C,E01009668,3952.7
2021,Coventry 041D,E01009670,6126.7
2021,Coventry 042A,E01009665,1997.5
2021,Coventry 042B,E01009669,5791.6
2021,Coventry 042C,E01009671,1549.4
2021,Coventry 042F,E01033058,2109.7
2021,Coventry 043A,E01009588,5567.3
2021,Coventry 043B,E01009592,7766.2
2021,Coventry 043C,E01009596,7058.6
2021,Coventry 043D,E01009597,6728.5
2021,Coventry 043E,E01032587,7932.5
2021,Dudley 001A,E01009763,5350.4
2021,Dudley 001B,E01009764,2870.2
2021,Dudley 001C,E01009767,5583.9
2021,Dudley 001D,E01009769,2106.2
2021,Dudley 001E,E01009770,5715.4
2021,Dudley 002A,E01009773,4751.0
2021,Dudley 002B,E01009777,2536.5
2021,Dudley 002C,E01009778,2666.8
2021,Dudley 002D,E01009895,2983.1
2021,Dudley 003A,E01009896,4544.6
2021,Dudley 003B,E01009897,2864.7
2021,Dudley 003C,E01009898,1762.7
2021,Dudley 003D,E01009901,3192.4
2021,Dudley 003E,E01009902,3604.4
2021,Dudley 004A,E01009765,6012.0
2021,Dudley 004B,E01009766,6598.9
2021,Dudley 004C,E01009768,3481.6
2021,Dudley 004D,E01009771,3672.1
2021,Dudley 004E,E01009775,5407.4
2021,Dudley 004F,E01009776,2554.4
2021,Dudley 005A,E01009758,5967.7
2021,Dudley 005B,E01009760,5827.9
2021,Dudley 005C,E01009772,5566.2
2021,Dudley 005D,E01009774,2432.3
2021,Dudley 005E,E01009788,5884.3
2021,Dudley 006B,E01009756,6511.4
2021,Dudley 006C,E01009757,1356.0
2021,Dudley 006D,E01009759,5138.2
2021,Dudley 006F,E01009762,8728.6
2021,Dudley 006H,E01034306,4196.1
2021,Dudley 006I,E01034307,4288.5
2021,Dudley 007A,E01009781,4386.1
2021,Dudley 007B,E01009786,6056.6
2021,Dudley 007C,E01009789,3747.4
2021,Dudley 007D,E01009790,5467.6
2021,Dudley 008A,E01009779,5001.8
2021,Dudley 008B,E01009782,4473.9
2021,Dudley 008C,E01009783,3576.4
2021,Dudley 008D,E01009785,1904.9
2021,Dudley 008E,E01009899,3881.4
2021,Dudley 008F,E01009900,2361.7
2021,Dudley 009A,E01009780,4959.7
2021,Dudley 009B,E01009784,4430.3
2021,Dudley 009C,E01009787,2056.1
2021,Dudley 009D,E01009880,4247.0
2021,Dudley 009E,E01009882,4644.4
2021,Dudley 010A,E01009891,7736.3
2021,Dudley 010B,E01009892,4009.9
2021,Dudley 010C,E01009893,7540.5
2021,Dudley 010D,E01009894,5274.0
2021,Dudley 011A,E01009844,2619.1
2021,Dudley 011B,E01009879,6295.9
2021,Dudley 011D,E01009885,4093.8
2021,Dudley 011E,E01034308,3469.8
2021,Dudley 011F,E01034309,4625.0
2021,Dudley 012A,E01009816,1412.2
2021,Dudley 012B,E01009817,3072.8
2021,Dudley 012C,E01009819,1216.7
2021,Dudley 012D,E01009820,3731.9
2021,Dudley 013A,E01009748,1727.4
2021,Dudley 013B,E01009839,5476.7
2021,Dudley 013C,E01009883,4487.0
2021,Dudley 013D,E01009884,2976.7
2021,Dudley 013E,E01009886,5987.1
2021,Dudley 014A,E01009814,3075.4
2021,Dudley 014B,E01009815,2147.7
2021,Dudley 014C,E01009818,5239.3
2021,Dudley 014D,E01009821,4521.2
2021,Dudley 014E,E01009822,3963.2
2021,Dudley 015A,E01009887,3930.8
2021,Dudley 015B,E01009888,5051.5
